po_id,supplier_id,product_id,warehouse_id,quantity,order_date,expected_delivery_date,actual_delivery_date,status
PO0098794,SUP0091,PRD02073,WH045,2217,12/22/2025,1/9/2026,1/14/2026,Delayed
PO0098795,SUP0982,PRD05805,WH013,2557,2/12/2025,3/11/2025,3/11/2025,Delivered
PO0098796,SUP0651,PRD07878,WH029,3856,3/15/2026,4/1/2026,,Cancelled
PO0098797,SUP0895,PRD02941,WH049,1029,2/19/2023,3/13/2023,3/21/2023,Delayed
PO0098798,SUP0245,PRD02252,WH018,746,2/27/2026,3/25/2026,,In Transit
PO0098799,SUP0167,PRD05076,WH019,3322,2/11/2023,3/10/2023,,Pending
PO0098800,SUP0424,PRD07919,WH048,812,10/18/2023,11/13/2023,11/14/2023,Delivered
PO0098801,SUP0991,PRD07613,WH047,4390,7/1/2025,7/23/2025,7/29/2025,Delayed
PO0098802,SUP0587,PRD04426,WH013,3495,11/19/2025,11/22/2025,11/23/2025,Delivered
PO0098803,SUP0909,PRD08298,WH049,4536,5/9/2024,5/25/2024,5/23/2024,Delivered
PO0098804,SUP0015,PRD03534,WH003,4905,12/13/2025,12/24/2025,,In Transit
PO0098805,SUP0560,PRD01400,WH030,4976,6/20/2025,7/16/2025,7/17/2025,Delivered
PO0098806,SUP0865,PRD04090,WH004,2789,12/22/2025,12/26/2025,12/26/2025,Delivered
PO0098807,SUP0775,PRD02302,WH027,2894,11/8/2024,11/26/2024,11/29/2024,Delivered
PO0098808,SUP0244,PRD00309,WH027,4186,1/4/2024,1/27/2024,2/8/2024,Delayed
PO0098809,SUP0067,PRD06602,WH038,3222,5/12/2024,5/19/2024,,Cancelled
PO0098810,SUP0169,PRD08111,WH004,907,12/16/2025,1/10/2026,1/11/2026,Delivered
PO0098811,SUP0611,PRD07862,WH040,3262,10/31/2025,11/9/2025,11/11/2025,Delivered
PO0098812,SUP0269,PRD09174,WH040,4342,3/30/2026,4/24/2026,4/23/2026,Delivered
PO0098813,SUP0503,PRD06778,WH039,2891,4/14/2026,5/2/2026,,Cancelled
PO0098814,SUP0979,PRD06978,WH025,625,7/21/2023,8/16/2023,8/19/2023,Delivered
PO0098815,SUP0599,PRD07010,WH042,1315,11/12/2024,11/25/2024,11/26/2024,Delivered
PO0098816,SUP0435,PRD00179,WH002,144,3/27/2026,4/8/2026,,In Transit
PO0098817,SUP0733,PRD00224,WH042,3065,5/14/2026,5/22/2026,5/24/2026,Delivered
PO0098818,SUP0041,PRD02258,WH030,1390,1/22/2024,1/29/2024,2/1/2024,Delivered
PO0098819,SUP0678,PRD07028,WH006,3850,5/27/2025,6/12/2025,6/13/2025,Delivered
PO0098820,SUP0150,PRD04782,WH035,4401,10/7/2025,10/13/2025,10/12/2025,Delivered
PO0098821,SUP0381,PRD02531,WH004,450,2/7/2025,2/25/2025,,In Transit
PO0098822,SUP0153,PRD05871,WH034,744,5/12/2026,6/7/2026,,Pending
PO0098823,SUP0688,PRD00579,WH049,3354,12/19/2025,1/6/2026,1/6/2026,Delivered
PO0098824,SUP0066,PRD05803,WH022,1663,12/4/2024,12/20/2024,12/22/2024,Delivered
PO0098825,SUP0671,PRD05770,WH029,1820,7/1/2025,7/12/2025,,Pending
PO0098826,SUP0050,PRD00863,WH038,4315,4/8/2023,4/14/2023,,Pending
PO0098827,SUP0447,PRD04353,WH006,3637,3/5/2023,3/10/2023,3/16/2023,Delayed
PO0098828,SUP0473,PRD04160,WH004,2321,5/11/2024,5/13/2024,,In Transit
PO0098829,SUP0874,PRD01745,WH018,4772,4/6/2023,4/29/2023,,Pending
PO0098830,SUP0026,PRD01939,WH013,1455,7/28/2024,8/4/2024,8/7/2024,Delivered
PO0098831,SUP0651,PRD08158,WH012,2417,12/27/2023,1/18/2024,1/21/2024,Delivered
PO0098832,SUP0172,PRD04831,WH044,2899,5/23/2025,5/31/2025,,In Transit
PO0098833,SUP0513,PRD00540,WH018,2215,7/4/2023,7/7/2023,7/9/2023,Delivered
PO0098834,SUP0660,PRD04097,WH046,1532,12/11/2024,1/5/2025,,Pending
PO0098835,SUP0492,PRD04175,WH036,2757,4/11/2023,5/3/2023,5/9/2023,Delayed
PO0098836,SUP0506,PRD09534,WH004,1524,6/14/2024,7/5/2024,7/3/2024,Delivered
PO0098837,SUP0134,PRD02583,WH045,555,1/21/2026,2/7/2026,2/13/2026,Delayed
PO0098838,SUP0512,PRD07442,WH003,3916,1/12/2025,1/22/2025,,In Transit
PO0098839,SUP0946,PRD05032,WH021,742,8/28/2025,9/18/2025,9/21/2025,Delivered
PO0098840,SUP0522,PRD08466,WH024,3753,10/4/2024,10/11/2024,10/9/2024,Delivered
PO0098841,SUP0516,PRD09596,WH017,1032,4/27/2026,5/15/2026,,Pending
PO0098842,SUP0894,PRD04507,WH017,3536,3/8/2023,3/29/2023,,Pending
PO0098843,SUP0246,PRD04446,WH008,3571,6/4/2025,6/9/2025,,Cancelled
PO0098844,SUP0550,PRD03422,WH006,2012,7/22/2025,8/14/2025,8/22/2025,Delayed
PO0098845,SUP0610,PRD04647,WH030,2776,8/4/2024,8/28/2024,,Pending
PO0098846,SUP0997,PRD09068,WH049,4806,2/27/2024,3/18/2024,3/18/2024,Delivered
PO0098847,SUP0018,PRD01087,WH011,3264,12/12/2024,1/2/2025,,In Transit
PO0098848,SUP0943,PRD07630,WH040,1214,9/23/2025,9/30/2025,,Pending
PO0098849,SUP0865,PRD08416,WH031,401,6/21/2026,7/9/2026,7/8/2026,Delivered
PO0098850,SUP0418,PRD00140,WH008,2303,2/1/2025,2/3/2025,2/5/2025,Delivered
PO0098851,SUP0711,PRD08401,WH027,2062,11/4/2024,11/28/2024,11/26/2024,Delivered
PO0098852,SUP0306,PRD09551,WH013,4165,2/26/2023,2/28/2023,,Pending
PO0098853,SUP0610,PRD08496,WH028,4907,7/16/2023,8/2/2023,8/4/2023,Delivered
PO0098854,SUP0578,PRD06235,WH011,3708,8/29/2023,9/27/2023,9/25/2023,Delivered
PO0098855,SUP0828,PRD05892,WH003,126,4/28/2025,5/22/2025,5/20/2025,Delivered
PO0098856,SUP0368,PRD05992,WH009,2111,10/1/2023,10/19/2023,10/18/2023,Delivered
PO0098857,SUP0178,PRD06408,WH009,1615,10/28/2024,11/16/2024,11/24/2024,Delayed
PO0098858,SUP0034,PRD07100,WH013,1858,4/28/2025,5/3/2025,,In Transit
PO0098859,SUP0484,PRD06696,WH035,3963,1/14/2026,2/2/2026,,In Transit
PO0098860,SUP0792,PRD04144,WH006,2811,10/30/2023,11/12/2023,11/11/2023,Delivered
PO0098861,SUP0549,PRD03065,WH036,1118,7/26/2024,8/25/2024,,In Transit
PO0098862,SUP0525,PRD00058,WH031,3485,2/17/2024,3/11/2024,3/12/2024,Delivered
PO0098863,SUP0156,PRD06231,WH044,548,7/25/2025,8/12/2025,,Pending
PO0098864,SUP0450,PRD09698,WH048,1142,7/9/2023,8/1/2023,8/2/2023,Delivered
PO0098865,SUP0305,PRD01439,WH012,4196,8/9/2024,8/25/2024,8/24/2024,Delivered
PO0098866,SUP0324,PRD06946,WH011,685,3/16/2023,4/7/2023,4/7/2023,Delivered
PO0098867,SUP0047,PRD01446,WH026,4824,3/9/2024,4/8/2024,4/11/2024,Delivered
PO0098868,SUP0619,PRD07988,WH039,1718,5/5/2023,5/7/2023,5/8/2023,Delivered
PO0098869,SUP0458,PRD08523,WH050,2709,9/18/2024,10/18/2024,10/17/2024,Delivered
PO0098870,SUP0339,PRD04037,WH034,2873,2/5/2025,2/27/2025,3/4/2025,Delayed
PO0098871,SUP0311,PRD04074,WH047,3270,10/28/2025,10/31/2025,10/31/2025,Delivered
PO0098872,SUP0913,PRD00990,WH013,4897,8/3/2025,8/27/2025,,Cancelled
PO0098873,SUP0881,PRD09083,WH004,1222,8/14/2024,8/31/2024,9/2/2024,Delivered
PO0098874,SUP0174,PRD04504,WH001,1785,11/6/2024,11/21/2024,,Cancelled
PO0098875,SUP0688,PRD09931,WH017,495,5/9/2025,5/11/2025,5/11/2025,Delivered
PO0098876,SUP0438,PRD02565,WH034,4184,10/16/2023,11/15/2023,11/16/2023,Delivered
PO0098877,SUP0147,PRD00507,WH015,1757,12/25/2023,1/13/2024,,In Transit
PO0098878,SUP0428,PRD05806,WH033,973,11/30/2023,12/12/2023,12/15/2023,Delivered
PO0098879,SUP0332,PRD08558,WH033,4900,3/27/2026,4/21/2026,4/21/2026,Delivered
PO0098880,SUP0817,PRD00336,WH034,1414,10/6/2025,10/17/2025,10/18/2025,Delivered
PO0098881,SUP0983,PRD02060,WH018,3314,8/7/2023,8/26/2023,8/24/2023,Delivered
PO0098882,SUP0469,PRD05785,WH025,173,9/5/2025,9/22/2025,,In Transit
PO0098883,SUP0868,PRD05585,WH023,1045,7/21/2025,8/1/2025,7/31/2025,Delivered
PO0098884,SUP0330,PRD09666,WH023,117,2/28/2026,3/10/2026,3/8/2026,Delivered
PO0098885,SUP0563,PRD05445,WH050,2084,9/11/2024,9/20/2024,,Cancelled
PO0098886,SUP0684,PRD03308,WH013,2508,4/29/2026,5/19/2026,5/21/2026,Delivered
PO0098887,SUP0859,PRD09465,WH008,4691,3/23/2026,4/21/2026,4/22/2026,Delivered
PO0098888,SUP0178,PRD01390,WH038,864,10/22/2023,11/10/2023,11/11/2023,Delivered
PO0098889,SUP0882,PRD08852,WH027,4866,4/12/2023,4/23/2023,,Pending
PO0098890,SUP0649,PRD04203,WH010,2524,5/19/2023,6/6/2023,6/5/2023,Delivered
PO0098891,SUP0991,PRD07613,WH028,2133,6/30/2026,7/22/2026,7/24/2026,Delivered
PO0098892,SUP0945,PRD08444,WH001,3652,6/6/2023,7/1/2023,7/4/2023,Delivered
PO0098893,SUP0796,PRD00038,WH023,4911,10/15/2025,11/8/2025,,Pending
PO0098894,SUP0387,PRD08923,WH045,3334,7/22/2023,7/24/2023,7/23/2023,Delivered
PO0098895,SUP0535,PRD06690,WH005,115,12/14/2023,1/12/2024,,In Transit
PO0098896,SUP0819,PRD03256,WH020,539,1/19/2024,1/24/2024,1/25/2024,Delivered
PO0098897,SUP0738,PRD02537,WH041,2651,9/3/2023,9/11/2023,9/11/2023,Delivered
PO0098898,SUP0590,PRD05920,WH002,1802,8/14/2023,9/11/2023,9/14/2023,Delivered
PO0098899,SUP0033,PRD08645,WH043,2003,6/28/2026,7/3/2026,7/5/2026,Delivered
PO0098900,SUP0392,PRD05123,WH017,800,2/9/2026,2/22/2026,3/7/2026,Delayed
PO0098901,SUP0266,PRD09369,WH038,2909,3/20/2026,3/29/2026,3/27/2026,Delivered
PO0098902,SUP0397,PRD00335,WH034,628,12/18/2025,1/7/2026,,In Transit
PO0098903,SUP0236,PRD09219,WH008,2105,4/2/2026,4/22/2026,,Cancelled
PO0098904,SUP0056,PRD05922,WH024,464,3/14/2024,3/31/2024,4/2/2024,Delivered
PO0098905,SUP0365,PRD01685,WH043,1587,10/2/2024,10/24/2024,,Pending
PO0098906,SUP0812,PRD02836,WH046,1892,1/19/2026,1/22/2026,1/20/2026,Delivered
PO0098907,SUP0213,PRD01961,WH007,832,10/12/2025,10/27/2025,10/27/2025,Delivered
PO0098908,SUP0280,PRD00640,WH018,3319,2/9/2023,3/7/2023,3/10/2023,Delivered
PO0098909,SUP0036,PRD05639,WH009,4340,9/11/2025,9/23/2025,9/21/2025,Delivered
PO0098910,SUP0620,PRD00102,WH021,682,1/30/2025,2/21/2025,2/27/2025,Delayed
PO0098911,SUP0781,PRD08790,WH045,2546,6/6/2023,7/5/2023,,In Transit
PO0098912,SUP0695,PRD05980,WH007,2121,7/28/2025,8/21/2025,,Pending
PO0098913,SUP0616,PRD07622,WH002,2576,8/11/2024,8/18/2024,,Cancelled
PO0098914,SUP0820,PRD07190,WH010,178,8/24/2025,9/17/2025,9/19/2025,Delivered
PO0098915,SUP0968,PRD07839,WH050,3092,3/7/2025,3/23/2025,,In Transit
PO0098916,SUP0394,PRD08946,WH025,266,8/28/2024,9/4/2024,9/4/2024,Delivered
PO0098917,SUP0550,PRD09166,WH002,3456,9/24/2023,9/27/2023,9/27/2023,Delivered
PO0098918,SUP0944,PRD03188,WH011,4439,3/30/2026,4/5/2026,4/4/2026,Delivered
PO0098919,SUP0081,PRD09697,WH010,3349,1/14/2024,2/9/2024,,Pending
PO0098920,SUP0157,PRD06342,WH017,1358,12/10/2023,1/1/2024,,Pending
PO0098921,SUP0827,PRD09850,WH005,1642,2/16/2023,3/10/2023,,In Transit
PO0098922,SUP0779,PRD07434,WH022,3806,3/24/2024,4/22/2024,5/3/2024,Delayed
PO0098923,SUP0627,PRD07243,WH029,1669,1/25/2025,2/9/2025,2/10/2025,Delivered
PO0098924,SUP0771,PRD04593,WH029,2088,10/6/2024,10/30/2024,11/1/2024,Delivered
PO0098925,SUP0526,PRD04942,WH026,1465,2/4/2025,3/2/2025,,In Transit
PO0098926,SUP0586,PRD07874,WH014,1861,1/30/2025,2/23/2025,2/23/2025,Delivered
PO0098927,SUP0455,PRD07760,WH047,870,12/18/2024,1/16/2025,1/20/2025,Delayed
PO0098928,SUP0942,PRD09340,WH045,3272,5/17/2023,5/24/2023,5/24/2023,Delivered
PO0098929,SUP0887,PRD06302,WH044,3785,4/19/2023,5/5/2023,5/7/2023,Delivered
PO0098930,SUP0250,PRD01749,WH009,3718,5/19/2026,5/27/2026,5/25/2026,Delivered
PO0098931,SUP0550,PRD00214,WH048,4513,9/29/2023,10/5/2023,,Pending
PO0098932,SUP0038,PRD04639,WH018,1587,11/20/2024,12/15/2024,,In Transit
PO0098933,SUP0546,PRD09146,WH028,4849,2/15/2023,3/4/2023,3/4/2023,Delivered
PO0098934,SUP0644,PRD00329,WH024,2818,2/12/2025,2/21/2025,2/19/2025,Delivered
PO0098935,SUP0606,PRD08520,WH021,3632,2/18/2023,2/28/2023,2/27/2023,Delivered
PO0098936,SUP0669,PRD09937,WH037,1286,9/28/2024,10/22/2024,,Cancelled
PO0098937,SUP0089,PRD08410,WH001,4235,7/25/2024,7/28/2024,7/28/2024,Delivered
PO0098938,SUP0777,PRD01800,WH018,2739,2/14/2023,3/1/2023,,Cancelled
PO0098939,SUP0419,PRD01042,WH020,4392,1/22/2023,2/2/2023,1/31/2023,Delivered
PO0098940,SUP0679,PRD09482,WH016,2343,1/10/2026,1/21/2026,,Pending
PO0098941,SUP0050,PRD07058,WH014,3723,11/26/2024,12/26/2024,1/2/2025,Delayed
PO0098942,SUP0474,PRD08245,WH034,2295,5/12/2024,5/17/2024,,In Transit
PO0098943,SUP0605,PRD05745,WH003,1308,10/28/2024,11/27/2024,,Pending
PO0098944,SUP0596,PRD07710,WH029,785,2/22/2026,3/12/2026,3/12/2026,Delivered
PO0098945,SUP0336,PRD04515,WH047,788,6/1/2026,6/12/2026,,In Transit
PO0098946,SUP0088,PRD05219,WH005,1777,9/2/2025,9/28/2025,10/1/2025,Delivered
PO0098947,SUP0500,PRD04706,WH042,2803,4/13/2026,4/19/2026,4/21/2026,Delivered
PO0098948,SUP0345,PRD04802,WH023,995,9/17/2025,10/8/2025,,In Transit
PO0098949,SUP0359,PRD00094,WH022,930,5/10/2025,5/31/2025,,Cancelled
PO0098950,SUP0428,PRD07802,WH030,618,4/29/2026,5/12/2026,,In Transit
PO0098951,SUP0309,PRD07729,WH047,2433,6/18/2023,6/29/2023,7/2/2023,Delivered
PO0098952,SUP0697,PRD08694,WH006,3007,4/16/2024,4/21/2024,4/23/2024,Delivered
PO0098953,SUP0831,PRD07869,WH037,717,7/19/2023,7/21/2023,7/23/2023,Delivered
PO0098954,SUP0678,PRD07946,WH018,2526,6/24/2026,7/9/2026,7/22/2026,Delayed
PO0098955,SUP0049,PRD09310,WH032,3917,7/24/2025,7/30/2025,8/9/2025,Delayed
PO0098956,SUP0444,PRD07617,WH040,1623,8/12/2025,9/5/2025,9/6/2025,Delivered
PO0098957,SUP0840,PRD05976,WH044,418,11/1/2023,11/16/2023,11/14/2023,Delivered
PO0098958,SUP0163,PRD01544,WH041,3297,3/9/2025,3/31/2025,,Pending
PO0098959,SUP0397,PRD08626,WH003,371,4/10/2024,4/18/2024,,Pending
PO0098960,SUP0945,PRD03593,WH033,2362,6/23/2026,7/19/2026,,Pending
PO0098961,SUP0732,PRD05527,WH009,1663,5/1/2025,5/20/2025,5/18/2025,Delivered
PO0098962,SUP0989,PRD07765,WH038,3662,9/22/2025,10/10/2025,,In Transit
PO0098963,SUP0990,PRD06603,WH028,4958,6/20/2025,7/16/2025,7/17/2025,Delivered
PO0098964,SUP0838,PRD08321,WH034,3362,2/11/2023,2/26/2023,,In Transit
PO0098965,SUP0354,PRD01337,WH046,2928,5/19/2025,6/12/2025,6/15/2025,Delivered
PO0098966,SUP0842,PRD03372,WH002,4801,8/12/2025,9/1/2025,8/31/2025,Delivered
PO0098967,SUP0041,PRD00112,WH028,1664,8/9/2025,9/6/2025,,In Transit
PO0098968,SUP0221,PRD06988,WH042,3785,3/22/2025,4/15/2025,4/13/2025,Delivered
PO0098969,SUP0339,PRD07540,WH024,750,3/22/2025,4/3/2025,,In Transit
PO0098970,SUP0146,PRD05456,WH045,4741,12/30/2024,1/14/2025,1/14/2025,Delivered
PO0098971,SUP0714,PRD08407,WH024,2812,1/29/2025,2/28/2025,3/2/2025,Delivered
PO0098972,SUP0113,PRD01982,WH020,1052,4/1/2026,4/14/2026,4/15/2026,Delivered
PO0098973,SUP0067,PRD01888,WH027,3195,10/30/2025,11/17/2025,11/16/2025,Delivered
PO0098974,SUP0684,PRD00750,WH044,3204,9/28/2023,10/23/2023,10/22/2023,Delivered
PO0098975,SUP0142,PRD00857,WH047,3535,8/17/2023,9/1/2023,,In Transit
PO0098976,SUP0165,PRD07410,WH026,3201,8/11/2024,9/1/2024,,In Transit
PO0098977,SUP0785,PRD00159,WH007,4280,5/29/2025,6/13/2025,,Pending
PO0098978,SUP0309,PRD08974,WH017,1865,9/26/2025,10/4/2025,10/5/2025,Delivered
PO0098979,SUP0583,PRD09651,WH021,4631,9/19/2024,10/11/2024,10/11/2024,Delivered
PO0098980,SUP0232,PRD07827,WH022,2918,4/8/2023,4/22/2023,4/25/2023,Delivered
PO0098981,SUP0528,PRD01221,WH023,1282,12/8/2025,12/17/2025,12/15/2025,Delivered
PO0098982,SUP0340,PRD02509,WH025,2980,5/1/2024,5/9/2024,,In Transit
PO0098983,SUP0528,PRD05645,WH005,3435,5/31/2023,6/5/2023,6/3/2023,Delivered
PO0098984,SUP0205,PRD06750,WH029,810,11/11/2024,12/11/2024,12/13/2024,Delivered
PO0098985,SUP0770,PRD01164,WH047,3897,9/28/2025,10/4/2025,10/6/2025,Delivered
PO0098986,SUP0754,PRD02134,WH003,1774,11/1/2025,11/10/2025,11/10/2025,Delivered
PO0098987,SUP0571,PRD02606,WH025,3812,3/5/2023,4/3/2023,4/13/2023,Delayed
PO0098988,SUP0167,PRD01054,WH005,3453,4/2/2023,4/11/2023,4/9/2023,Delivered
PO0098989,SUP0612,PRD03456,WH034,4892,7/26/2023,8/21/2023,8/21/2023,Delivered
PO0098990,SUP0209,PRD05964,WH013,3583,9/30/2024,10/21/2024,,In Transit
PO0098991,SUP0882,PRD08063,WH030,2602,2/27/2025,3/4/2025,3/2/2025,Delivered
PO0098992,SUP0672,PRD00233,WH019,2076,4/28/2024,5/6/2024,5/6/2024,Delivered
PO0098993,SUP0974,PRD00533,WH049,1313,12/20/2025,1/17/2026,,Cancelled
PO0098994,SUP0583,PRD06137,WH019,539,5/6/2023,5/28/2023,5/28/2023,Delivered
PO0098995,SUP0276,PRD05844,WH011,3852,4/9/2025,4/29/2025,5/2/2025,Delivered
PO0098996,SUP0322,PRD03645,WH028,900,4/13/2023,5/7/2023,,In Transit
PO0098997,SUP0798,PRD03274,WH005,1214,1/28/2026,2/26/2026,2/27/2026,Delivered
PO0098998,SUP0174,PRD08250,WH026,1160,3/26/2024,4/18/2024,,In Transit
PO0098999,SUP0614,PRD08862,WH046,484,11/20/2025,12/20/2025,,Pending
PO0099000,SUP0484,PRD02074,WH006,3138,5/31/2025,6/17/2025,6/15/2025,Delivered
PO0099001,SUP0276,PRD07930,WH024,776,1/3/2023,1/18/2023,1/18/2023,Delivered
PO0099002,SUP0195,PRD08690,WH049,633,6/7/2026,6/23/2026,,Cancelled
PO0099003,SUP0865,PRD06264,WH048,2000,9/17/2024,10/13/2024,10/12/2024,Delivered
PO0099004,SUP0049,PRD08784,WH043,1155,9/17/2024,10/4/2024,10/7/2024,Delivered
PO0099005,SUP0832,PRD02684,WH009,282,12/6/2024,1/2/2025,1/5/2025,Delivered
PO0099006,SUP0957,PRD00771,WH003,4489,7/31/2025,8/14/2025,,Pending
PO0099007,SUP0076,PRD08154,WH031,3266,10/6/2024,10/8/2024,10/10/2024,Delivered
PO0099008,SUP0013,PRD02595,WH031,2243,4/7/2024,4/27/2024,4/26/2024,Delivered
PO0099009,SUP0865,PRD05638,WH009,4236,2/23/2026,2/28/2026,2/27/2026,Delivered
PO0099010,SUP0691,PRD08956,WH036,2600,6/19/2026,7/3/2026,7/2/2026,Delivered
PO0099011,SUP0094,PRD01635,WH038,2086,11/16/2025,12/12/2025,12/15/2025,Delivered
PO0099012,SUP0728,PRD03494,WH032,3516,6/6/2026,6/16/2026,6/18/2026,Delivered
PO0099013,SUP0075,PRD05359,WH033,3577,10/6/2023,10/14/2023,,In Transit
PO0099014,SUP0406,PRD07076,WH022,4083,7/31/2025,8/28/2025,9/3/2025,Delayed
PO0099015,SUP0332,PRD08558,WH028,320,2/24/2026,3/21/2026,4/2/2026,Delayed
PO0099016,SUP0049,PRD09310,WH047,405,11/19/2024,11/25/2024,11/28/2024,Delivered
PO0099017,SUP0597,PRD03898,WH004,3974,5/16/2024,6/3/2024,6/18/2024,Delayed
PO0099018,SUP0164,PRD04779,WH033,2037,8/18/2024,9/3/2024,,In Transit
PO0099019,SUP0067,PRD01888,WH001,263,8/22/2023,9/9/2023,9/7/2023,Delivered
PO0099020,SUP0632,PRD01627,WH035,382,1/29/2025,2/24/2025,2/26/2025,Delivered
PO0099021,SUP0457,PRD07961,WH019,2362,7/21/2025,8/1/2025,,Pending
PO0099022,SUP0778,PRD04809,WH031,4747,5/23/2025,6/11/2025,6/9/2025,Delivered
PO0099023,SUP0184,PRD08936,WH008,1507,6/21/2026,6/23/2026,6/21/2026,Delivered
PO0099024,SUP0190,PRD00452,WH025,431,7/30/2023,8/6/2023,8/9/2023,Delivered
PO0099025,SUP0492,PRD01870,WH037,1819,10/19/2023,10/30/2023,11/2/2023,Delivered
PO0099026,SUP0238,PRD00819,WH010,4332,11/11/2024,11/26/2024,11/28/2024,Delivered
PO0099027,SUP0335,PRD01196,WH005,2409,3/17/2023,4/12/2023,4/15/2023,Delivered
PO0099028,SUP0873,PRD05985,WH050,1564,8/15/2023,9/8/2023,9/19/2023,Delayed
PO0099029,SUP0577,PRD04597,WH047,3248,10/24/2024,11/5/2024,11/5/2024,Delivered
PO0099030,SUP0412,PRD09563,WH027,2414,3/21/2023,4/3/2023,4/5/2023,Delivered
PO0099031,SUP0714,PRD09863,WH024,4037,9/26/2024,10/7/2024,,Pending
PO0099032,SUP0534,PRD03696,WH023,992,3/27/2026,3/31/2026,4/2/2026,Delivered
PO0099033,SUP0346,PRD04204,WH013,3054,3/17/2023,4/8/2023,4/6/2023,Delivered
PO0099034,SUP0676,PRD02198,WH012,3115,10/3/2023,10/7/2023,,In Transit
PO0099035,SUP0950,PRD01045,WH005,4225,5/31/2024,6/15/2024,6/14/2024,Delivered
PO0099036,SUP0256,PRD03991,WH001,1383,10/30/2025,11/4/2025,11/4/2025,Delivered
PO0099037,SUP0869,PRD05196,WH005,3703,4/2/2023,4/22/2023,4/23/2023,Delivered
PO0099038,SUP0909,PRD03356,WH034,988,3/10/2026,3/17/2026,3/20/2026,Delivered
PO0099039,SUP0054,PRD00983,WH038,526,3/19/2026,4/17/2026,4/25/2026,Delayed
PO0099040,SUP0878,PRD01860,WH033,1052,7/2/2023,7/16/2023,7/17/2023,Delivered
PO0099041,SUP0850,PRD05279,WH045,4904,11/1/2024,11/17/2024,,Pending
PO0099042,SUP0105,PRD01294,WH050,4955,7/24/2023,7/26/2023,7/27/2023,Delivered
PO0099043,SUP0437,PRD00536,WH036,4918,5/10/2025,5/31/2025,6/11/2025,Delayed
PO0099044,SUP0301,PRD09129,WH012,3865,9/3/2023,9/22/2023,9/25/2023,Delivered
PO0099045,SUP0902,PRD05779,WH016,2818,8/31/2024,9/5/2024,9/7/2024,Delivered
PO0099046,SUP0085,PRD04505,WH017,1341,12/13/2024,1/4/2025,1/3/2025,Delivered
PO0099047,SUP0937,PRD06040,WH005,703,9/9/2024,10/2/2024,9/30/2024,Delivered
PO0099048,SUP0739,PRD02498,WH033,4006,4/4/2025,4/17/2025,4/16/2025,Delivered
PO0099049,SUP0536,PRD00814,WH045,3947,1/5/2024,1/15/2024,1/15/2024,Delivered
PO0099050,SUP0801,PRD02380,WH042,1971,1/15/2023,1/29/2023,,Cancelled
PO0099051,SUP0217,PRD00092,WH011,1319,1/6/2025,1/25/2025,,Cancelled
PO0099052,SUP0949,PRD03298,WH001,2206,3/27/2025,4/9/2025,4/20/2025,Delayed
PO0099053,SUP0181,PRD08213,WH009,3614,3/24/2026,3/28/2026,,Cancelled
PO0099054,SUP0413,PRD05234,WH038,3920,5/25/2023,6/7/2023,6/7/2023,Delivered
PO0099055,SUP0239,PRD06794,WH032,2838,1/11/2024,2/3/2024,,Pending
PO0099056,SUP0634,PRD02718,WH049,105,4/26/2023,5/16/2023,,Pending
PO0099057,SUP0102,PRD02740,WH028,3011,12/7/2024,12/28/2024,,Pending
PO0099058,SUP0484,PRD03325,WH045,585,12/15/2024,1/10/2025,1/13/2025,Delivered
PO0099059,SUP0175,PRD01068,WH033,3006,12/10/2023,1/9/2024,,Cancelled
PO0099060,SUP0435,PRD07952,WH007,3795,2/15/2023,3/8/2023,3/12/2023,Delayed
PO0099061,SUP0643,PRD02961,WH028,553,3/26/2025,4/8/2025,4/6/2025,Delivered
PO0099062,SUP0135,PRD03000,WH011,3761,2/9/2024,3/9/2024,3/13/2024,Delayed
PO0099063,SUP0267,PRD02230,WH034,149,12/17/2024,1/11/2025,1/20/2025,Delayed
PO0099064,SUP0797,PRD02376,WH008,4715,2/27/2025,3/18/2025,3/17/2025,Delivered
PO0099065,SUP0033,PRD03727,WH026,3575,1/11/2024,1/25/2024,,In Transit
PO0099066,SUP0159,PRD02629,WH026,3340,10/10/2023,10/26/2023,10/28/2023,Delivered
PO0099067,SUP0909,PRD08584,WH004,1683,7/17/2025,8/16/2025,8/16/2025,Delivered
PO0099068,SUP0124,PRD05855,WH021,1230,2/12/2024,2/14/2024,2/13/2024,Delivered
PO0099069,SUP0498,PRD03176,WH024,1116,9/26/2023,10/7/2023,10/10/2023,Delivered
PO0099070,SUP0810,PRD09119,WH042,4157,3/14/2023,4/4/2023,4/15/2023,Delayed
PO0099071,SUP0945,PRD01851,WH045,4457,7/12/2023,7/15/2023,7/13/2023,Delivered
PO0099072,SUP0735,PRD08682,WH020,222,6/18/2026,7/17/2026,,In Transit
PO0099073,SUP0535,PRD03108,WH006,4723,5/25/2024,6/10/2024,,Cancelled
PO0099074,SUP0675,PRD04193,WH027,3623,4/28/2026,5/16/2026,,Cancelled
PO0099075,SUP0931,PRD05927,WH005,488,10/26/2024,11/13/2024,11/11/2024,Delivered
PO0099076,SUP0477,PRD06338,WH008,2524,2/3/2025,3/4/2025,,Cancelled
PO0099077,SUP0466,PRD03013,WH018,1377,2/11/2025,2/19/2025,2/22/2025,Delivered
PO0099078,SUP0660,PRD09279,WH043,1165,6/1/2024,6/30/2024,7/3/2024,Delivered
