inventory_id,product_id,warehouse_id,stock_on_hand,stock_reserved,available_stock,last_updated
INV042960,PRD01052,WH019,8855,2878,5977,10/30/2025
INV042961,PRD07898,WH014,591,229,362,3/13/2026
INV042962,PRD09237,WH021,4092,1069,3023,3/15/2026
INV042963,PRD09169,WH005,8759,3479,5280,1/16/2026
INV042964,PRD00978,WH017,4484,1773,2711,9/2/2025
INV042965,PRD04242,WH014,1865,469,1396,1/16/2026
INV042966,PRD06416,WH002,2359,105,2254,12/15/2025
INV042967,PRD04566,WH035,5670,1983,3687,12/8/2025
INV042968,PRD04637,WH011,543,21,522,1/29/2026
INV042969,PRD05620,WH047,3330,206,3124,11/11/2025
INV042970,PRD08791,WH007,9795,2835,6960,7/2/2025
INV042971,PRD04836,WH028,1037,120,917,5/31/2026
INV042972,PRD04464,WH019,5495,1064,4431,12/22/2025
INV042973,PRD09997,WH007,7015,651,6364,1/24/2026
INV042974,PRD02860,WH007,3648,1137,2511,5/24/2026
INV042975,PRD00792,WH017,5987,779,5208,7/14/2025
INV042976,PRD00468,WH004,8178,1108,7070,8/29/2025
INV042977,PRD08408,WH050,2193,2,2191,11/2/2025
INV042978,PRD09951,WH042,6922,2231,4691,12/27/2025
INV042979,PRD00576,WH016,2168,31,2137,5/31/2026
INV042980,PRD00747,WH048,3581,1134,2447,10/23/2025
INV042981,PRD09947,WH020,7405,217,7188,3/13/2026
INV042982,PRD02159,WH034,6747,1771,4976,11/13/2025
INV042983,PRD04154,WH029,8994,1508,7486,7/13/2025
INV042984,PRD04636,WH029,291,82,209,12/6/2025
INV042985,PRD09929,WH012,1830,502,1328,12/17/2025
INV042986,PRD09872,WH042,4545,238,4307,1/29/2026
INV042987,PRD00953,WH009,9018,58,8960,11/1/2025
INV042988,PRD01124,WH005,7814,1054,6760,9/13/2025
INV042989,PRD06102,WH016,7772,596,7176,1/8/2026
INV042990,PRD04169,WH033,203,25,178,3/10/2026
INV042991,PRD05798,WH016,4807,627,4180,10/5/2025
INV042992,PRD06164,WH003,2227,25,2202,2/20/2026
INV042993,PRD00449,WH037,6774,1382,5392,1/13/2026
INV042994,PRD01784,WH015,5877,2006,3871,9/21/2025
INV042995,PRD01108,WH021,7867,2454,5413,12/17/2025
INV042996,PRD00852,WH044,9644,2817,6827,4/21/2026
INV042997,PRD03291,WH002,8718,573,8145,6/2/2026
INV042998,PRD03821,WH013,2345,589,1756,9/7/2025
INV042999,PRD08907,WH021,4426,659,3767,11/27/2025
INV043000,PRD05618,WH013,2891,356,2535,9/2/2025
INV043001,PRD06918,WH001,1488,360,1128,10/9/2025
INV043002,PRD05744,WH008,9073,2366,6707,12/5/2025
INV043003,PRD08535,WH023,2337,38,2299,4/3/2026
INV043004,PRD05452,WH027,978,102,876,9/11/2025
INV043005,PRD08203,WH003,5389,1363,4026,1/1/2026
INV043006,PRD04943,WH039,7927,869,7058,1/24/2026
INV043007,PRD00397,WH029,4123,1137,2986,1/5/2026
INV043008,PRD09635,WH024,9516,3671,5845,5/27/2026
INV043009,PRD07264,WH007,4837,1825,3012,5/22/2026
INV043010,PRD00147,WH025,1997,751,1246,7/5/2025
INV043011,PRD05137,WH035,8690,2251,6439,11/29/2025
INV043012,PRD00622,WH044,9621,3399,6222,9/2/2025
INV043013,PRD03496,WH049,4273,1063,3210,7/17/2025
INV043014,PRD09401,WH028,8298,100,8198,4/13/2026
INV043015,PRD03673,WH044,3786,219,3567,6/11/2026
INV043016,PRD03199,WH045,5753,1558,4195,11/25/2025
INV043017,PRD05938,WH013,776,299,477,11/17/2025
INV043018,PRD08791,WH029,9922,1324,8598,8/27/2025
INV043019,PRD04622,WH012,8540,2516,6024,10/21/2025
INV043020,PRD05251,WH041,7566,197,7369,3/28/2026
INV043021,PRD06993,WH042,2463,656,1807,9/21/2025
INV043022,PRD00440,WH016,3523,1107,2416,3/6/2026
INV043023,PRD06341,WH038,2132,776,1356,9/2/2025
INV043024,PRD00372,WH040,8807,199,8608,4/28/2026
INV043025,PRD08358,WH006,6855,1583,5272,5/1/2026
INV043026,PRD05299,WH019,4647,209,4438,8/26/2025
INV043027,PRD05431,WH037,7606,1299,6307,1/5/2026
INV043028,PRD09219,WH008,8265,3012,5253,10/7/2025
INV043029,PRD02801,WH016,9425,3293,6132,11/15/2025
INV043030,PRD02565,WH045,3425,1341,2084,7/29/2025
INV043031,PRD00636,WH024,6912,1251,5661,12/30/2025
INV043032,PRD05105,WH027,6514,1936,4578,12/12/2025
INV043033,PRD08258,WH014,3070,1009,2061,9/22/2025
INV043034,PRD08686,WH021,4743,1340,3403,6/19/2026
INV043035,PRD09772,WH047,3551,832,2719,6/29/2025
INV043036,PRD03730,WH013,810,232,578,5/11/2026
INV043037,PRD05702,WH049,8013,1224,6789,12/9/2025
INV043038,PRD04942,WH004,5510,1903,3607,11/14/2025
INV043039,PRD07567,WH039,8944,1582,7362,12/22/2025
INV043040,PRD00520,WH018,9222,478,8744,1/28/2026
INV043041,PRD02334,WH034,2632,4,2628,9/24/2025
INV043042,PRD07605,WH029,206,7,199,6/3/2026
INV043043,PRD00442,WH011,7172,1567,5605,4/21/2026
INV043044,PRD00013,WH018,3258,1063,2195,8/9/2025
INV043045,PRD08484,WH046,1816,575,1241,2/6/2026
INV043046,PRD06482,WH010,108,34,74,12/29/2025
INV043047,PRD03130,WH016,6552,1552,5000,5/21/2026
INV043048,PRD08285,WH042,8238,2184,6054,3/31/2026
INV043049,PRD05347,WH030,4948,922,4026,11/16/2025
INV043050,PRD04526,WH036,9688,440,9248,11/19/2025
INV043051,PRD05527,WH046,3347,764,2583,11/7/2025
INV043052,PRD02250,WH020,7217,2429,4788,3/5/2026
INV043053,PRD04269,WH043,9092,19,9073,11/1/2025
INV043054,PRD01247,WH014,2035,691,1344,2/16/2026
INV043055,PRD09265,WH030,348,70,278,10/23/2025
INV043056,PRD05885,WH044,8807,2550,6257,1/9/2026
INV043057,PRD03870,WH035,1039,379,660,4/28/2026
INV043058,PRD08843,WH047,6611,2489,4122,9/17/2025
INV043059,PRD03383,WH025,7212,885,6327,12/20/2025
INV043060,PRD08090,WH048,3284,182,3102,1/26/2026
INV043061,PRD00831,WH044,4683,1280,3403,6/27/2025
INV043062,PRD03785,WH019,4914,1951,2963,8/12/2025
INV043063,PRD03358,WH027,6391,1973,4418,4/25/2026
INV043064,PRD07217,WH006,552,187,365,4/4/2026
INV043065,PRD08884,WH015,5801,1017,4784,4/16/2026
INV043066,PRD06455,WH004,1909,591,1318,1/30/2026
INV043067,PRD08484,WH008,9821,162,9659,12/26/2025
INV043068,PRD01825,WH048,7430,784,6646,11/4/2025
INV043069,PRD04405,WH008,3006,58,2948,12/3/2025
INV043070,PRD03334,WH001,6227,436,5791,9/21/2025
INV043071,PRD00918,WH015,6075,1160,4915,3/14/2026
INV043072,PRD04596,WH019,1747,106,1641,4/14/2026
INV043073,PRD00237,WH022,7546,677,6869,9/18/2025
INV043074,PRD00405,WH035,5927,2335,3592,9/18/2025
INV043075,PRD09801,WH016,1084,253,831,10/19/2025
INV043076,PRD00548,WH020,4548,895,3653,11/21/2025
INV043077,PRD01047,WH035,3169,335,2834,12/29/2025
INV043078,PRD00548,WH006,7407,1291,6116,8/25/2025
INV043079,PRD06856,WH047,535,39,496,12/23/2025
INV043080,PRD01737,WH030,6896,2184,4712,5/13/2026
INV043081,PRD04148,WH003,7485,2251,5234,10/28/2025
INV043082,PRD03424,WH040,7774,1669,6105,7/18/2025
INV043083,PRD06477,WH031,8187,1986,6201,10/25/2025
INV043084,PRD02705,WH014,8315,1128,7187,6/16/2026
INV043085,PRD08902,WH028,7177,1202,5975,7/17/2025
INV043086,PRD06300,WH042,8993,444,8549,9/28/2025
INV043087,PRD08850,WH018,1654,416,1238,7/14/2025
INV043088,PRD09559,WH041,9592,78,9514,5/30/2026
INV043089,PRD09944,WH021,2621,1002,1619,10/27/2025
INV043090,PRD05139,WH011,4287,1498,2789,2/27/2026
INV043091,PRD00447,WH009,6191,1719,4472,6/20/2025
INV043092,PRD02912,WH015,7429,2476,4953,4/19/2026
INV043093,PRD06703,WH012,4010,408,3602,2/23/2026
INV043094,PRD06660,WH030,2720,335,2385,7/4/2025
INV043095,PRD02257,WH022,5604,1078,4526,11/1/2025
INV043096,PRD07255,WH021,7185,238,6947,2/25/2026
INV043097,PRD00640,WH037,7737,1505,6232,8/6/2025
INV043098,PRD09456,WH016,9272,2142,7130,3/4/2026
INV043099,PRD00960,WH039,6025,1927,4098,11/1/2025
INV043100,PRD07913,WH029,110,43,67,8/24/2025
INV043101,PRD05278,WH017,672,209,463,5/5/2026
INV043102,PRD04326,WH039,525,68,457,11/5/2025
INV043103,PRD03626,WH038,9420,2301,7119,4/17/2026
INV043104,PRD05857,WH020,7287,73,7214,3/1/2026
INV043105,PRD04684,WH015,1983,761,1222,4/22/2026
INV043106,PRD09402,WH029,625,157,468,8/27/2025
INV043107,PRD09317,WH047,1562,500,1062,2/16/2026
INV043108,PRD09083,WH042,4189,712,3477,9/24/2025
INV043109,PRD01559,WH046,7110,2449,4661,4/8/2026
INV043110,PRD06796,WH011,6365,2452,3913,1/23/2026
INV043111,PRD08316,WH002,8742,1589,7153,8/19/2025
INV043112,PRD04884,WH019,2926,1169,1757,7/15/2025
INV043113,PRD01600,WH001,8969,2039,6930,5/7/2026
INV043114,PRD00307,WH003,3850,943,2907,7/10/2025
INV043115,PRD02977,WH037,889,0,889,9/23/2025
INV043116,PRD04241,WH036,833,51,782,5/10/2026
INV043117,PRD04513,WH027,8302,1815,6487,9/5/2025
INV043118,PRD09355,WH035,9932,1325,8607,5/12/2026
INV043119,PRD07761,WH039,3540,143,3397,12/8/2025
INV043120,PRD08214,WH032,408,40,368,7/20/2025
INV043121,PRD07581,WH045,3590,775,2815,5/25/2026
INV043122,PRD06015,WH002,4316,312,4004,8/28/2025
INV043123,PRD05301,WH050,2279,432,1847,3/21/2026
INV043124,PRD00593,WH012,6104,970,5134,11/24/2025
INV043125,PRD07009,WH038,2997,634,2363,4/10/2026
INV043126,PRD02381,WH023,801,296,505,5/19/2026
INV043127,PRD01993,WH045,1967,292,1675,12/4/2025
INV043128,PRD08350,WH037,9428,731,8697,5/4/2026
INV043129,PRD09272,WH004,8815,2965,5850,5/7/2026
INV043130,PRD02401,WH004,4325,128,4197,6/6/2026
INV043131,PRD06267,WH022,7829,184,7645,7/3/2025
INV043132,PRD02925,WH011,3437,969,2468,2/5/2026
INV043133,PRD09574,WH048,306,83,223,8/9/2025
INV043134,PRD03153,WH050,4269,740,3529,5/28/2026
INV043135,PRD08894,WH016,3896,860,3036,3/21/2026
INV043136,PRD06438,WH040,1416,14,1402,6/9/2026
INV043137,PRD01373,WH039,7173,2717,4456,3/27/2026
INV043138,PRD05278,WH031,2438,737,1701,6/17/2026
INV043139,PRD05719,WH039,9643,1691,7952,2/26/2026
INV043140,PRD03827,WH006,2266,137,2129,12/3/2025
INV043141,PRD01234,WH005,8945,2118,6827,10/6/2025
INV043142,PRD01526,WH029,2685,866,1819,1/10/2026
INV043143,PRD01649,WH036,3307,895,2412,5/9/2026
INV043144,PRD03874,WH002,9708,556,9152,2/5/2026
INV043145,PRD08183,WH020,7896,2992,4904,9/10/2025
INV043146,PRD00693,WH028,560,44,516,4/1/2026
INV043147,PRD02679,WH021,1214,76,1138,7/21/2025
INV043148,PRD00858,WH023,2805,841,1964,2/2/2026
INV043149,PRD03845,WH018,5188,1052,4136,4/11/2026
INV043150,PRD08834,WH033,4275,1654,2621,5/19/2026
INV043151,PRD09026,WH009,2773,88,2685,9/25/2025
INV043152,PRD04036,WH031,7828,1941,5887,3/25/2026
INV043153,PRD00483,WH047,5980,968,5012,12/26/2025
INV043154,PRD04272,WH049,4704,1091,3613,8/23/2025
INV043155,PRD02223,WH032,9995,65,9930,12/21/2025
INV043156,PRD03640,WH010,765,20,745,1/14/2026
INV043157,PRD01477,WH014,3196,652,2544,1/27/2026
INV043158,PRD07714,WH037,3675,221,3454,8/13/2025
INV043159,PRD08861,WH004,3522,249,3273,3/1/2026
INV043160,PRD01620,WH017,9827,2672,7155,8/30/2025
INV043161,PRD02013,WH004,7763,1220,6543,12/21/2025
INV043162,PRD07450,WH049,1168,50,1118,4/10/2026
INV043163,PRD04333,WH047,8815,1629,7186,2/7/2026
INV043164,PRD06298,WH036,9887,1051,8836,12/26/2025
INV043165,PRD03721,WH016,422,105,317,1/15/2026
INV043166,PRD07220,WH010,3869,175,3694,2/18/2026
INV043167,PRD09103,WH050,3447,55,3392,9/5/2025
INV043168,PRD02440,WH043,2435,815,1620,6/21/2025
INV043169,PRD04204,WH023,8790,2882,5908,7/26/2025
INV043170,PRD05435,WH031,758,150,608,4/30/2026
INV043171,PRD01365,WH029,175,56,119,4/26/2026
INV043172,PRD02132,WH018,6742,1844,4898,2/15/2026
INV043173,PRD01882,WH016,6165,1596,4569,1/11/2026
INV043174,PRD04321,WH029,3726,390,3336,11/20/2025
INV043175,PRD08601,WH035,984,100,884,7/20/2025
INV043176,PRD04120,WH018,9128,1296,7832,8/24/2025
INV043177,PRD08098,WH042,1901,167,1734,5/9/2026
INV043178,PRD09970,WH040,7183,273,6910,9/6/2025
INV043179,PRD09851,WH041,2424,47,2377,10/11/2025
INV043180,PRD03543,WH048,9700,1855,7845,2/16/2026
INV043181,PRD09028,WH003,4979,1223,3756,4/29/2026
INV043182,PRD06950,WH045,5506,1456,4050,11/24/2025
INV043183,PRD04829,WH013,2780,118,2662,11/8/2025
INV043184,PRD04382,WH020,367,25,342,1/25/2026
INV043185,PRD06326,WH017,5850,1245,4605,6/3/2026
INV043186,PRD09459,WH025,9995,1931,8064,7/16/2025
INV043187,PRD03649,WH018,5150,2031,3119,9/7/2025
INV043188,PRD03204,WH044,6910,1470,5440,1/30/2026
INV043189,PRD07882,WH039,2015,535,1480,6/16/2026
INV043190,PRD07705,WH009,8996,3297,5699,9/25/2025
INV043191,PRD09661,WH033,5411,1361,4050,9/19/2025
INV043192,PRD00803,WH012,5807,306,5501,5/12/2026
INV043193,PRD05593,WH025,386,62,324,3/26/2026
INV043194,PRD05884,WH044,9484,2038,7446,2/26/2026
INV043195,PRD08124,WH043,5499,433,5066,2/24/2026
INV043196,PRD03105,WH042,875,206,669,9/24/2025
INV043197,PRD07738,WH006,9699,2940,6759,1/4/2026
INV043198,PRD03396,WH028,3739,1162,2577,4/1/2026
INV043199,PRD01733,WH003,5886,1207,4679,11/22/2025
INV043200,PRD08476,WH032,7001,799,6202,10/24/2025
INV043201,PRD01774,WH038,5221,826,4395,9/14/2025
INV043202,PRD09634,WH002,1946,137,1809,1/10/2026
INV043203,PRD09188,WH039,2732,661,2071,9/21/2025
INV043204,PRD05539,WH014,9486,2045,7441,8/29/2025
INV043205,PRD08112,WH019,1181,95,1086,2/17/2026
INV043206,PRD02216,WH003,9755,1863,7892,10/8/2025
INV043207,PRD03757,WH004,1907,397,1510,3/13/2026
INV043208,PRD00603,WH030,5357,756,4601,10/10/2025
INV043209,PRD03477,WH039,885,169,716,4/4/2026
INV043210,PRD07922,WH047,6338,1644,4694,2/21/2026
INV043211,PRD01499,WH049,6180,2366,3814,3/1/2026
INV043212,PRD08304,WH038,2687,1016,1671,6/10/2026
INV043213,PRD00232,WH018,8160,1477,6683,7/13/2025
INV043214,PRD03619,WH049,4117,285,3832,1/20/2026
INV043215,PRD08189,WH006,7953,238,7715,4/18/2026
INV043216,PRD04192,WH001,1043,306,737,11/13/2025
INV043217,PRD05793,WH017,7993,2768,5225,1/22/2026
INV043218,PRD07043,WH044,2295,759,1536,11/11/2025
INV043219,PRD06408,WH027,8930,3092,5838,3/7/2026
INV043220,PRD08428,WH007,5332,655,4677,5/16/2026
INV043221,PRD02050,WH013,9406,71,9335,8/11/2025
INV043222,PRD08068,WH041,7964,1420,6544,8/30/2025
INV043223,PRD04771,WH044,3518,366,3152,5/12/2026
INV043224,PRD02278,WH009,796,255,541,3/16/2026
INV043225,PRD07898,WH047,2417,211,2206,8/9/2025
INV043226,PRD09278,WH018,8253,844,7409,5/13/2026
INV043227,PRD06319,WH047,6625,2065,4560,12/13/2025
INV043228,PRD03750,WH038,1162,377,785,1/10/2026
INV043229,PRD00682,WH049,6469,2388,4081,5/25/2026
INV043230,PRD02372,WH036,7294,2373,4921,12/2/2025
INV043231,PRD05589,WH018,321,89,232,12/12/2025
INV043232,PRD08858,WH038,3301,637,2664,2/7/2026
INV043233,PRD04123,WH032,1621,445,1176,6/6/2026
INV043234,PRD05277,WH043,7647,1553,6094,12/25/2025
INV043235,PRD05102,WH020,9516,1574,7942,7/29/2025
INV043236,PRD04437,WH010,5891,1095,4796,5/22/2026
INV043237,PRD08380,WH008,3164,779,2385,9/6/2025
INV043238,PRD05997,WH007,813,47,766,12/31/2025
INV043239,PRD05524,WH034,5571,1817,3754,10/18/2025
INV043240,PRD03807,WH016,9346,3596,5750,9/24/2025
INV043241,PRD02951,WH035,8916,1398,7518,2/2/2026
INV043242,PRD08090,WH046,1686,86,1600,4/17/2026
INV043243,PRD09808,WH016,4199,1267,2932,5/5/2026
INV043244,PRD02536,WH003,9360,2764,6596,10/10/2025
INV043245,PRD00614,WH015,2840,1006,1834,6/22/2025
INV043246,PRD04398,WH007,6327,1100,5227,7/5/2025
INV043247,PRD04232,WH017,8680,1067,7613,4/30/2026
INV043248,PRD02744,WH010,8102,1696,6406,12/14/2025
INV043249,PRD06982,WH010,9142,1860,7282,5/3/2026
INV043250,PRD00529,WH049,9358,1483,7875,4/11/2026
INV043251,PRD07334,WH045,586,106,480,3/6/2026
INV043252,PRD01165,WH031,2401,674,1727,2/2/2026
INV043253,PRD08328,WH031,3927,1539,2388,9/28/2025
INV043254,PRD01144,WH007,200,16,184,3/5/2026
INV043255,PRD05700,WH001,349,41,308,10/31/2025
INV043256,PRD09742,WH016,476,38,438,9/11/2025
INV043257,PRD03117,WH026,6204,74,6130,2/6/2026
INV043258,PRD07785,WH037,5155,1011,4144,6/10/2026
INV043259,PRD04213,WH031,4629,189,4440,3/27/2026
INV043260,PRD05220,WH034,6582,599,5983,3/10/2026
INV043261,PRD01894,WH043,700,126,574,12/4/2025
INV043262,PRD00226,WH021,787,141,646,10/26/2025
INV043263,PRD08934,WH016,2092,194,1898,8/10/2025
INV043264,PRD06045,WH022,8840,2444,6396,5/18/2026
INV043265,PRD08673,WH049,5757,442,5315,10/25/2025
INV043266,PRD01339,WH024,4693,1647,3046,6/17/2026
INV043267,PRD09634,WH016,9952,1337,8615,4/17/2026
INV043268,PRD06452,WH023,744,291,453,3/11/2026
INV043269,PRD06739,WH019,2632,508,2124,10/20/2025
INV043270,PRD08505,WH001,460,41,419,11/24/2025
INV043271,PRD00873,WH002,1689,644,1045,2/6/2026
INV043272,PRD09674,WH033,6901,534,6367,11/30/2025
INV043273,PRD01884,WH043,9728,2450,7278,6/23/2025
INV043274,PRD09779,WH019,5639,875,4764,8/4/2025
INV043275,PRD00244,WH020,5559,890,4669,3/27/2026
INV043276,PRD05379,WH036,2268,638,1630,10/17/2025
INV043277,PRD07905,WH014,2616,1040,1576,12/18/2025
INV043278,PRD04432,WH040,3819,396,3423,10/11/2025
INV043279,PRD09187,WH008,5851,866,4985,12/19/2025
INV043280,PRD07529,WH023,5729,1961,3768,8/13/2025
INV043281,PRD00613,WH046,7719,1001,6718,6/15/2026
INV043282,PRD01431,WH028,1065,392,673,4/7/2026
INV043283,PRD01115,WH036,9428,1554,7874,3/9/2026
INV043284,PRD01816,WH002,641,228,413,2/15/2026
INV043285,PRD08666,WH042,2082,161,1921,1/22/2026
INV043286,PRD05433,WH001,8711,2742,5969,5/18/2026
INV043287,PRD03348,WH020,2186,69,2117,1/31/2026
INV043288,PRD07496,WH008,7233,2789,4444,9/4/2025
INV043289,PRD09974,WH035,2345,679,1666,4/3/2026
INV043290,PRD04468,WH014,7516,1820,5696,11/30/2025
INV043291,PRD02441,WH002,5988,782,5206,10/22/2025
INV043292,PRD06558,WH018,1530,56,1474,6/3/2026
INV043293,PRD06218,WH020,8607,1445,7162,9/25/2025
INV043294,PRD01475,WH015,3076,1172,1904,4/21/2026
INV043295,PRD04254,WH026,4296,389,3907,5/17/2026
INV043296,PRD08390,WH012,1432,464,968,10/16/2025
INV043297,PRD05648,WH037,6912,523,6389,2/22/2026
INV043298,PRD08795,WH011,8357,2320,6037,4/13/2026
INV043299,PRD08826,WH035,5361,693,4668,6/24/2025
INV043300,PRD00092,WH025,6377,2426,3951,8/29/2025
INV043301,PRD09936,WH012,5996,1527,4469,5/10/2026
INV043302,PRD06065,WH018,2756,533,2223,6/8/2026
INV043303,PRD05088,WH009,6310,1861,4449,4/3/2026
INV043304,PRD06061,WH012,9788,2949,6839,4/30/2026
INV043305,PRD07650,WH037,9514,3079,6435,11/18/2025
INV043306,PRD04720,WH046,4474,96,4378,2/11/2026
INV043307,PRD01888,WH019,5720,761,4959,5/31/2026
INV043308,PRD01135,WH045,4819,187,4632,8/24/2025
INV043309,PRD04607,WH045,9290,1559,7731,7/30/2025
INV043310,PRD07569,WH015,3511,1142,2369,10/14/2025
INV043311,PRD06691,WH011,4275,1376,2899,7/9/2025
INV043312,PRD07615,WH010,7522,72,7450,12/3/2025
INV043313,PRD05774,WH028,3299,309,2990,12/10/2025
INV043314,PRD03413,WH024,9602,804,8798,1/10/2026
INV043315,PRD01911,WH005,9405,3307,6098,8/22/2025
INV043316,PRD07158,WH022,5511,1448,4063,6/2/2026
INV043317,PRD09134,WH013,3992,286,3706,6/30/2025
INV043318,PRD01873,WH037,5898,1463,4435,3/19/2026
INV043319,PRD06369,WH035,6386,2022,4364,9/17/2025
INV043320,PRD09544,WH026,2547,615,1932,11/14/2025
INV043321,PRD08052,WH004,6708,861,5847,9/27/2025
INV043322,PRD01049,WH028,783,274,509,6/7/2026
INV043323,PRD05795,WH017,1877,461,1416,1/26/2026
INV043324,PRD03499,WH029,6794,1758,5036,6/28/2025
INV043325,PRD07352,WH030,6206,2288,3918,4/20/2026
INV043326,PRD06899,WH040,8686,292,8394,2/14/2026
INV043327,PRD06707,WH018,8652,640,8012,10/31/2025
INV043328,PRD06121,WH016,8075,1028,7047,5/4/2026
INV043329,PRD03658,WH040,1962,214,1748,3/5/2026
INV043330,PRD05710,WH010,9799,2148,7651,5/11/2026
INV043331,PRD01387,WH004,628,212,416,6/14/2026
INV043332,PRD06320,WH006,1224,32,1192,11/29/2025
INV043333,PRD09972,WH005,968,83,885,4/1/2026
INV043334,PRD05250,WH027,4019,867,3152,4/26/2026
INV043335,PRD03050,WH003,9546,3134,6412,9/30/2025
INV043336,PRD02685,WH046,1476,480,996,7/20/2025
INV043337,PRD02835,WH006,5363,1614,3749,7/28/2025
INV043338,PRD01061,WH018,1949,761,1188,6/13/2026
INV043339,PRD06808,WH012,8353,723,7630,3/19/2026
INV043340,PRD08232,WH042,9967,3638,6329,10/19/2025
INV043341,PRD07704,WH043,4143,1193,2950,4/11/2026
INV043342,PRD04890,WH043,2490,623,1867,11/16/2025
INV043343,PRD01243,WH028,6008,102,5906,12/12/2025
INV043344,PRD07970,WH008,1238,3,1235,1/27/2026
INV043345,PRD09105,WH020,6448,2156,4292,5/10/2026
INV043346,PRD07894,WH009,7385,2910,4475,8/1/2025
INV043347,PRD01316,WH014,6363,13,6350,7/11/2025
INV043348,PRD02012,WH040,6592,991,5601,12/21/2025
INV043349,PRD04957,WH038,4741,725,4016,4/18/2026
INV043350,PRD07442,WH040,3224,674,2550,10/13/2025
INV043351,PRD07618,WH031,2134,293,1841,12/31/2025
INV043352,PRD04225,WH013,3895,361,3534,11/22/2025
INV043353,PRD00338,WH029,850,259,591,12/5/2025
INV043354,PRD01708,WH021,6083,1206,4877,9/16/2025
INV043355,PRD08793,WH002,8989,2915,6074,12/5/2025
INV043356,PRD07336,WH008,4138,1132,3006,8/28/2025
INV043357,PRD01925,WH010,835,237,598,2/25/2026
INV043358,PRD05606,WH024,5626,1341,4285,10/19/2025
INV043359,PRD03467,WH015,8534,3133,5401,12/30/2025
INV043360,PRD09490,WH045,7084,1114,5970,10/28/2025
INV043361,PRD04623,WH005,4166,353,3813,11/27/2025
INV043362,PRD08015,WH030,3175,7,3168,11/11/2025
INV043363,PRD07965,WH026,8654,645,8009,2/13/2026
INV043364,PRD02964,WH009,9137,1434,7703,9/21/2025
INV043365,PRD06705,WH009,1433,43,1390,11/8/2025
INV043366,PRD00760,WH023,8497,2363,6134,1/19/2026
INV043367,PRD07149,WH039,3137,988,2149,9/3/2025
INV043368,PRD03334,WH031,7245,2854,4391,10/24/2025
INV043369,PRD02021,WH009,3779,982,2797,2/20/2026
INV043370,PRD03432,WH047,8237,3239,4998,10/11/2025
INV043371,PRD03621,WH046,3805,1156,2649,8/24/2025
INV043372,PRD01410,WH023,9658,3028,6630,8/1/2025
INV043373,PRD02204,WH047,2903,343,2560,8/26/2025
INV043374,PRD07717,WH030,4921,1727,3194,1/20/2026
INV043375,PRD03150,WH047,6230,861,5369,4/28/2026
INV043376,PRD02907,WH016,9652,3110,6542,6/30/2025
INV043377,PRD05997,WH012,7177,2414,4763,3/15/2026
INV043378,PRD01990,WH009,4181,728,3453,3/23/2026
INV043379,PRD04426,WH010,8447,140,8307,12/19/2025
INV043380,PRD07667,WH017,6965,793,6172,12/8/2025
INV043381,PRD09684,WH002,9866,3717,6149,11/23/2025
INV043382,PRD04783,WH046,8324,589,7735,8/21/2025
INV043383,PRD02313,WH040,3893,95,3798,8/7/2025
INV043384,PRD07097,WH028,3774,1345,2429,9/26/2025
INV043385,PRD05098,WH018,7998,2851,5147,6/12/2026
INV043386,PRD06496,WH027,7288,2351,4937,5/16/2026
INV043387,PRD09011,WH039,5837,399,5438,4/11/2026
INV043388,PRD03948,WH047,8968,1303,7665,10/10/2025
INV043389,PRD03373,WH001,6736,189,6547,3/1/2026
INV043390,PRD09346,WH036,4882,517,4365,12/1/2025
INV043391,PRD07385,WH008,6866,1411,5455,9/21/2025
INV043392,PRD00213,WH006,8458,1575,6883,3/8/2026
INV043393,PRD08496,WH043,9216,318,8898,2/9/2026
INV043394,PRD02016,WH005,6363,17,6346,8/25/2025
INV043395,PRD02787,WH014,5392,1672,3720,11/21/2025
INV043396,PRD08440,WH035,1824,383,1441,9/1/2025
INV043397,PRD09455,WH030,3854,918,2936,8/7/2025
INV043398,PRD07726,WH039,2759,1012,1747,12/2/2025
INV043399,PRD05923,WH019,3709,84,3625,6/19/2025
INV043400,PRD05518,WH046,9690,2622,7068,7/4/2025
INV043401,PRD06935,WH024,867,91,776,6/3/2026
INV043402,PRD03789,WH023,4569,500,4069,9/30/2025
INV043403,PRD08375,WH050,1328,14,1314,8/27/2025
INV043404,PRD03020,WH008,4470,225,4245,3/30/2026
INV043405,PRD01707,WH026,3784,362,3422,7/19/2025
INV043406,PRD07144,WH047,732,125,607,12/27/2025
INV043407,PRD03921,WH038,8121,334,7787,6/20/2025
INV043408,PRD03306,WH033,3806,470,3336,10/26/2025
INV043409,PRD03199,WH049,1810,25,1785,7/5/2025
INV043410,PRD02488,WH014,5130,764,4366,5/8/2026
INV043411,PRD08393,WH048,6714,2601,4113,9/3/2025
INV043412,PRD02720,WH026,4625,1156,3469,8/29/2025
INV043413,PRD00697,WH046,7739,822,6917,9/6/2025
INV043414,PRD08417,WH026,5596,525,5071,3/20/2026
INV043415,PRD08525,WH001,300,54,246,11/21/2025
INV043416,PRD00951,WH025,6603,391,6212,2/11/2026
