defect_id,product_id,supplier_id,warehouse_id,defect_type,defect_count,inspection_date,severity
DEF025243,PRD09731,SUP0786,WH029,Broken Item,253,9/26/2023,Medium
DEF025244,PRD04629,SUP0769,WH003,Expired Product,131,5/8/2023,Medium
DEF025245,PRD01965,SUP0768,WH041,Packaging Damage,127,3/25/2026,Medium
DEF025246,PRD08239,SUP0835,WH001,Broken Item,43,5/9/2026,Medium
DEF025247,PRD02403,SUP0137,WH001,Quality Failure,28,12/29/2025,Medium
DEF025248,PRD02950,SUP0413,WH047,Expired Product,355,5/3/2026,High
DEF025249,PRD03176,SUP0498,WH008,Contamination,42,11/9/2025,Low
DEF025250,PRD03759,SUP0280,WH038,Packaging Damage,494,7/1/2024,High
DEF025251,PRD06966,SUP0375,WH042,Expired Product,22,5/13/2025,Medium
DEF025252,PRD07663,SUP0959,WH002,Broken Item,492,1/6/2025,Low
DEF025253,PRD00360,SUP0510,WH033,Contamination,260,5/11/2026,Medium
DEF025254,PRD07842,SUP0683,WH041,Contamination,52,1/1/2024,Medium
DEF025255,PRD01766,SUP0327,WH023,Transit Damage,22,2/2/2024,Medium
DEF025256,PRD06797,SUP0039,WH016,Packaging Damage,205,2/10/2024,Medium
DEF025257,PRD01453,SUP0033,WH040,Label Error,192,7/13/2025,Medium
DEF025258,PRD04404,SUP0466,WH049,Expired Product,409,3/28/2025,High
DEF025259,PRD03130,SUP0894,WH017,Expired Product,237,6/26/2026,High
DEF025260,PRD05724,SUP0333,WH023,Quality Failure,280,5/6/2025,Medium
DEF025261,PRD07634,SUP0615,WH025,Expired Product,86,7/12/2023,Medium
DEF025262,PRD00224,SUP0733,WH031,Label Error,106,8/20/2023,Low
DEF025263,PRD09654,SUP0434,WH015,Transit Damage,83,6/8/2024,Low
DEF025264,PRD09427,SUP0453,WH009,Packaging Damage,32,4/10/2023,Low
DEF025265,PRD06527,SUP0607,WH019,Transit Damage,418,1/7/2024,High
DEF025266,PRD08691,SUP0395,WH043,Expired Product,41,4/4/2023,Medium
DEF025267,PRD07668,SUP0846,WH029,Contamination,92,10/17/2024,Low
DEF025268,PRD06608,SUP0342,WH028,Transit Damage,199,6/7/2023,High
DEF025269,PRD03668,SUP0641,WH031,Broken Item,351,11/16/2024,Low
DEF025270,PRD01926,SUP0487,WH039,Packaging Damage,226,9/28/2025,Low
DEF025271,PRD05083,SUP0956,WH015,Packaging Damage,221,2/26/2024,High
DEF025272,PRD05835,SUP0214,WH022,Quality Failure,318,6/8/2025,Medium
DEF025273,PRD00558,SUP0131,WH038,Transit Damage,189,10/7/2023,High
DEF025274,PRD01249,SUP0108,WH037,Transit Damage,468,8/8/2023,Low
DEF025275,PRD03694,SUP0562,WH004,Quality Failure,66,4/29/2023,High
DEF025276,PRD01312,SUP0975,WH005,Transit Damage,397,2/22/2023,Low
DEF025277,PRD08986,SUP0831,WH050,Label Error,198,11/2/2025,High
DEF025278,PRD08903,SUP0570,WH008,Packaging Damage,162,3/17/2026,Low
DEF025279,PRD00354,SUP0737,WH019,Contamination,29,7/18/2023,Medium
DEF025280,PRD01680,SUP0320,WH036,Broken Item,154,1/29/2025,Low
DEF025281,PRD02169,SUP0221,WH007,Quality Failure,168,2/24/2025,Low
DEF025282,PRD06398,SUP0967,WH012,Transit Damage,147,2/8/2026,Low
DEF025283,PRD07782,SUP0428,WH028,Label Error,244,6/5/2025,Medium
DEF025284,PRD09340,SUP0942,WH015,Quality Failure,91,6/16/2025,Low
DEF025285,PRD09678,SUP0943,WH036,Transit Damage,434,12/4/2023,High
DEF025286,PRD05471,SUP0613,WH012,Expired Product,415,3/22/2025,High
DEF025287,PRD00820,SUP0422,WH042,Broken Item,302,1/31/2025,Low
DEF025288,PRD06875,SUP0470,WH019,Broken Item,349,12/30/2024,Low
DEF025289,PRD04972,SUP0884,WH036,Packaging Damage,218,3/5/2023,Low
DEF025290,PRD04578,SUP0399,WH012,Quality Failure,61,3/1/2024,Low
DEF025291,PRD02828,SUP0683,WH003,Contamination,409,5/5/2026,High
DEF025292,PRD00073,SUP0749,WH046,Contamination,307,10/29/2024,Critical
DEF025293,PRD01210,SUP0478,WH034,Label Error,218,8/23/2025,High
DEF025294,PRD08584,SUP0909,WH032,Label Error,79,1/24/2023,Medium
DEF025295,PRD08923,SUP0387,WH045,Quality Failure,351,3/4/2024,Medium
DEF025296,PRD05873,SUP0353,WH048,Transit Damage,392,12/24/2025,Medium
DEF025297,PRD05502,SUP0709,WH020,Broken Item,373,1/3/2025,Low
DEF025298,PRD06838,SUP0553,WH021,Packaging Damage,71,6/17/2026,Medium
DEF025299,PRD09951,SUP0647,WH030,Label Error,314,10/18/2023,Medium
DEF025300,PRD02736,SUP0281,WH024,Label Error,62,12/21/2023,Medium
DEF025301,PRD08467,SUP0527,WH032,Contamination,76,10/17/2024,Medium
DEF025302,PRD04428,SUP0905,WH008,Contamination,94,7/3/2024,Low
DEF025303,PRD07253,SUP0696,WH038,Transit Damage,377,4/2/2024,High
DEF025304,PRD08904,SUP0458,WH003,Transit Damage,33,6/30/2026,Low
DEF025305,PRD02649,SUP0432,WH023,Transit Damage,480,5/7/2026,Medium
DEF025306,PRD03039,SUP0241,WH001,Broken Item,177,1/19/2025,Medium
DEF025307,PRD04624,SUP0347,WH040,Label Error,276,1/6/2023,Medium
DEF025308,PRD05907,SUP0980,WH022,Label Error,56,10/21/2023,Medium
DEF025309,PRD01502,SUP0178,WH024,Packaging Damage,490,5/24/2024,Low
DEF025310,PRD06938,SUP0755,WH040,Transit Damage,130,2/28/2025,Medium
DEF025311,PRD07603,SUP0490,WH001,Transit Damage,11,7/28/2024,Low
DEF025312,PRD09203,SUP0674,WH007,Transit Damage,379,6/8/2025,Low
DEF025313,PRD01150,SUP0638,WH032,Broken Item,317,10/20/2023,Medium
DEF025314,PRD03747,SUP0242,WH028,Packaging Damage,39,10/28/2024,Medium
DEF025315,PRD07525,SUP0901,WH048,Label Error,266,10/29/2024,Medium
DEF025316,PRD06181,SUP0130,WH050,Broken Item,247,7/25/2023,High
DEF025317,PRD03611,SUP0626,WH044,Packaging Damage,493,7/15/2023,Low
DEF025318,PRD09922,SUP0355,WH025,Packaging Damage,499,9/22/2024,High
DEF025319,PRD02999,SUP0971,WH016,Broken Item,498,10/12/2023,Medium
DEF025320,PRD07113,SUP0231,WH039,Label Error,438,5/15/2024,Medium
DEF025321,PRD03893,SUP0028,WH029,Transit Damage,87,11/20/2023,High
DEF025322,PRD09891,SUP0649,WH049,Quality Failure,359,1/7/2026,Medium
DEF025323,PRD07790,SUP0886,WH022,Contamination,301,11/10/2024,Medium
DEF025324,PRD08735,SUP0642,WH036,Broken Item,345,3/20/2023,Low
DEF025325,PRD09045,SUP0269,WH018,Transit Damage,105,5/17/2024,Medium
DEF025326,PRD07570,SUP0046,WH007,Broken Item,218,9/10/2024,Medium
DEF025327,PRD03625,SUP0409,WH045,Label Error,138,11/8/2025,Low
DEF025328,PRD05993,SUP0498,WH044,Expired Product,240,5/10/2023,Medium
DEF025329,PRD05071,SUP0935,WH017,Label Error,289,11/24/2024,High
DEF025330,PRD03297,SUP0348,WH044,Expired Product,206,7/24/2025,High
DEF025331,PRD07659,SUP0871,WH013,Packaging Damage,160,2/19/2024,Low
DEF025332,PRD09103,SUP0477,WH039,Quality Failure,446,12/4/2023,Critical
DEF025333,PRD05770,SUP0671,WH010,Transit Damage,70,10/10/2024,Medium
DEF025334,PRD04468,SUP0792,WH040,Contamination,440,8/21/2025,Critical
DEF025335,PRD01753,SUP0949,WH028,Packaging Damage,150,3/9/2024,High
DEF025336,PRD07479,SUP0950,WH025,Label Error,438,8/13/2025,Low
DEF025337,PRD00521,SUP0454,WH026,Expired Product,475,4/22/2024,Medium
DEF025338,PRD08671,SUP0551,WH014,Transit Damage,476,4/1/2024,High
DEF025339,PRD04264,SUP0865,WH041,Packaging Damage,446,12/25/2025,Medium
DEF025340,PRD05444,SUP0758,WH012,Packaging Damage,440,11/1/2023,Medium
DEF025341,PRD09269,SUP0066,WH038,Packaging Damage,117,5/29/2024,Low
DEF025342,PRD04540,SUP0252,WH018,Label Error,72,3/21/2026,Medium
DEF025343,PRD08415,SUP0570,WH005,Transit Damage,282,1/11/2024,Medium
DEF025344,PRD00182,SUP0235,WH038,Packaging Damage,119,3/4/2026,High
DEF025345,PRD04654,SUP0674,WH030,Transit Damage,143,4/17/2024,High
DEF025346,PRD05658,SUP0929,WH014,Transit Damage,26,4/21/2026,Medium
DEF025347,PRD08396,SUP0553,WH017,Packaging Damage,251,1/5/2025,High
DEF025348,PRD03663,SUP0743,WH020,Contamination,371,4/4/2025,High
DEF025349,PRD05804,SUP0199,WH037,Quality Failure,53,4/3/2025,High
DEF025350,PRD00375,SUP0121,WH043,Quality Failure,488,12/12/2024,Low
DEF025351,PRD02480,SUP0073,WH043,Label Error,296,4/17/2025,Low
DEF025352,PRD07301,SUP0058,WH033,Contamination,291,9/17/2025,High
DEF025353,PRD07795,SUP0646,WH042,Packaging Damage,159,12/13/2023,Low
DEF025354,PRD03017,SUP0462,WH043,Expired Product,380,7/22/2023,Low
DEF025355,PRD06010,SUP0324,WH032,Packaging Damage,328,2/22/2023,High
DEF025356,PRD05370,SUP0951,WH029,Quality Failure,369,3/10/2026,High
DEF025357,PRD09291,SUP0410,WH017,Label Error,127,2/11/2026,Low
DEF025358,PRD07051,SUP0501,WH017,Expired Product,34,6/9/2024,High
DEF025359,PRD07133,SUP0327,WH008,Packaging Damage,470,4/13/2023,Medium
DEF025360,PRD08801,SUP0660,WH014,Contamination,284,1/14/2024,Medium
DEF025361,PRD00770,SUP0557,WH030,Label Error,43,4/12/2024,Medium
DEF025362,PRD09022,SUP0795,WH034,Label Error,225,1/2/2026,High
DEF025363,PRD07233,SUP0472,WH031,Transit Damage,452,1/11/2024,Low
DEF025364,PRD06494,SUP0967,WH028,Quality Failure,107,7/26/2024,Medium
DEF025365,PRD09682,SUP0052,WH034,Quality Failure,109,2/8/2026,Medium
DEF025366,PRD06367,SUP0404,WH032,Expired Product,450,5/20/2023,Medium
DEF025367,PRD01930,SUP0502,WH004,Contamination,263,3/5/2024,Medium
DEF025368,PRD06354,SUP0702,WH005,Broken Item,260,8/6/2023,High
DEF025369,PRD06647,SUP0845,WH041,Packaging Damage,252,12/30/2024,Medium
DEF025370,PRD03038,SUP0122,WH036,Label Error,156,1/1/2024,Low
DEF025371,PRD03217,SUP0634,WH029,Contamination,155,5/18/2023,Low
DEF025372,PRD07337,SUP0388,WH048,Label Error,427,10/10/2023,Critical
DEF025373,PRD07385,SUP0619,WH036,Broken Item,232,12/4/2023,Low
DEF025374,PRD02458,SUP0387,WH029,Label Error,432,4/24/2023,High
DEF025375,PRD09420,SUP0106,WH033,Contamination,7,4/12/2026,Low
DEF025376,PRD02934,SUP0363,WH015,Label Error,439,2/1/2023,Low
DEF025377,PRD07166,SUP0490,WH046,Packaging Damage,33,7/11/2023,Critical
DEF025378,PRD01354,SUP0824,WH002,Label Error,110,5/26/2026,Low
DEF025379,PRD00651,SUP0300,WH020,Quality Failure,192,7/24/2025,Low
DEF025380,PRD02704,SUP0446,WH001,Quality Failure,428,5/3/2023,Critical
DEF025381,PRD01085,SUP0656,WH003,Contamination,483,4/29/2023,Low
DEF025382,PRD05743,SUP0350,WH041,Packaging Damage,176,6/19/2023,Critical
DEF025383,PRD03965,SUP0562,WH043,Packaging Damage,198,5/4/2024,Medium
DEF025384,PRD07492,SUP0993,WH035,Broken Item,38,4/13/2025,High
DEF025385,PRD09830,SUP0909,WH038,Packaging Damage,18,1/7/2026,High
DEF025386,PRD03660,SUP0961,WH041,Broken Item,483,10/21/2025,Medium
DEF025387,PRD08617,SUP0386,WH020,Expired Product,20,9/25/2024,Medium
DEF025388,PRD05160,SUP0439,WH019,Broken Item,387,1/10/2025,Low
DEF025389,PRD07039,SUP0819,WH017,Quality Failure,279,3/9/2024,Low
DEF025390,PRD04617,SUP0311,WH012,Contamination,230,3/24/2025,High
DEF025391,PRD02755,SUP0242,WH005,Quality Failure,77,4/20/2026,Medium
DEF025392,PRD07777,SUP0366,WH042,Contamination,201,2/15/2024,Medium
DEF025393,PRD02285,SUP0713,WH001,Packaging Damage,59,8/19/2024,Medium
DEF025394,PRD07674,SUP0322,WH020,Packaging Damage,304,6/20/2026,Low
DEF025395,PRD04755,SUP0250,WH037,Transit Damage,206,7/27/2024,High
DEF025396,PRD00415,SUP0459,WH016,Label Error,20,6/16/2024,Low
DEF025397,PRD09674,SUP0964,WH033,Packaging Damage,53,11/6/2023,High
DEF025398,PRD04318,SUP0075,WH025,Transit Damage,122,6/24/2025,Low
DEF025399,PRD06047,SUP0716,WH016,Contamination,218,8/13/2023,High
DEF025400,PRD05280,SUP0367,WH029,Transit Damage,212,1/6/2026,Low
DEF025401,PRD04984,SUP0223,WH006,Quality Failure,26,9/5/2023,Low
DEF025402,PRD06791,SUP0009,WH010,Transit Damage,49,1/10/2025,Low
DEF025403,PRD08034,SUP0736,WH006,Quality Failure,294,11/18/2025,Low
DEF025404,PRD04589,SUP0526,WH021,Label Error,93,1/23/2023,Medium
DEF025405,PRD07111,SUP0763,WH032,Quality Failure,5,10/9/2025,Low
DEF025406,PRD05971,SUP0819,WH020,Transit Damage,120,11/25/2024,Critical
DEF025407,PRD08318,SUP0204,WH027,Broken Item,112,9/26/2023,Medium
DEF025408,PRD05148,SUP0284,WH026,Packaging Damage,3,1/31/2023,Low
DEF025409,PRD09764,SUP0114,WH025,Transit Damage,243,1/4/2026,Critical
DEF025410,PRD05572,SUP0772,WH027,Quality Failure,191,6/16/2024,Low
DEF025411,PRD08109,SUP0388,WH039,Packaging Damage,334,11/19/2025,Critical
DEF025412,PRD07686,SUP0640,WH048,Contamination,75,4/8/2025,Low
DEF025413,PRD02595,SUP0013,WH017,Quality Failure,391,8/30/2024,Medium
DEF025414,PRD09630,SUP0250,WH001,Packaging Damage,386,1/14/2024,Low
DEF025415,PRD02359,SUP0495,WH022,Packaging Damage,213,10/3/2025,Low
DEF025416,PRD03002,SUP0979,WH018,Quality Failure,497,6/6/2024,Medium
DEF025417,PRD06399,SUP0226,WH005,Contamination,367,4/11/2026,Medium
DEF025418,PRD03130,SUP0894,WH006,Transit Damage,34,11/18/2023,Low
DEF025419,PRD09783,SUP0414,WH038,Contamination,336,5/20/2025,High
DEF025420,PRD05289,SUP0993,WH023,Broken Item,311,7/11/2025,Critical
DEF025421,PRD03892,SUP0499,WH042,Packaging Damage,275,4/17/2026,Low
DEF025422,PRD08428,SUP0774,WH021,Label Error,290,6/18/2023,Low
DEF025423,PRD02951,SUP0439,WH040,Contamination,81,12/21/2024,High
DEF025424,PRD04213,SUP0552,WH042,Transit Damage,388,2/22/2024,Low
DEF025425,PRD03150,SUP0643,WH011,Broken Item,184,6/11/2025,Low
DEF025426,PRD07867,SUP0436,WH038,Label Error,375,2/3/2024,High
DEF025427,PRD06677,SUP0531,WH002,Broken Item,324,3/12/2023,Low
DEF025428,PRD00851,SUP0867,WH041,Quality Failure,398,2/11/2023,Low
DEF025429,PRD09378,SUP0127,WH049,Contamination,373,12/20/2023,Low
DEF025430,PRD08796,SUP0443,WH001,Transit Damage,215,12/22/2023,High
DEF025431,PRD06127,SUP0157,WH003,Expired Product,313,9/5/2024,Medium
DEF025432,PRD04401,SUP0330,WH022,Label Error,447,2/11/2024,Low
DEF025433,PRD03688,SUP0222,WH026,Transit Damage,113,3/15/2026,High
DEF025434,PRD01567,SUP0139,WH044,Quality Failure,287,7/31/2023,High
DEF025435,PRD04478,SUP0728,WH050,Expired Product,193,1/25/2023,Medium
DEF025436,PRD05509,SUP0690,WH019,Transit Damage,432,4/3/2025,Medium
DEF025437,PRD06125,SUP0954,WH042,Broken Item,218,6/18/2024,Critical
DEF025438,PRD03266,SUP0893,WH001,Broken Item,240,10/5/2025,Low
DEF025439,PRD02440,SUP0279,WH013,Transit Damage,422,1/6/2023,Medium
DEF025440,PRD04764,SUP0504,WH009,Quality Failure,94,8/28/2025,High
DEF025441,PRD04749,SUP0198,WH049,Transit Damage,62,2/21/2025,Low
DEF025442,PRD08876,SUP0178,WH015,Expired Product,234,1/1/2025,Medium
DEF025443,PRD03874,SUP0600,WH045,Transit Damage,450,7/10/2024,High
DEF025444,PRD01296,SUP0907,WH025,Packaging Damage,254,1/6/2023,Low
DEF025445,PRD02433,SUP0627,WH035,Packaging Damage,365,2/3/2026,Low
DEF025446,PRD05441,SUP0810,WH002,Packaging Damage,489,4/17/2025,Medium
DEF025447,PRD03785,SUP0755,WH007,Expired Product,336,5/13/2025,Low
DEF025448,PRD03166,SUP0548,WH021,Label Error,294,6/18/2025,High
DEF025449,PRD04232,SUP0445,WH046,Transit Damage,394,8/25/2023,Medium
DEF025450,PRD03915,SUP0964,WH005,Quality Failure,317,3/17/2025,High
DEF025451,PRD02958,SUP0604,WH041,Label Error,407,7/8/2024,Medium
DEF025452,PRD06407,SUP0183,WH050,Quality Failure,386,5/18/2024,Medium
DEF025453,PRD09199,SUP0423,WH001,Transit Damage,281,1/14/2026,Medium
DEF025454,PRD04695,SUP0054,WH009,Packaging Damage,368,4/7/2024,Low
DEF025455,PRD09661,SUP0095,WH036,Label Error,298,8/6/2023,Critical
DEF025456,PRD00018,SUP0987,WH041,Expired Product,239,8/17/2023,Medium
DEF025457,PRD05865,SUP0722,WH039,Expired Product,108,12/28/2024,Low
DEF025458,PRD02233,SUP0395,WH010,Quality Failure,54,9/19/2024,High
DEF025459,PRD03388,SUP0758,WH016,Quality Failure,227,11/27/2025,Low
DEF025460,PRD03210,SUP0061,WH006,Expired Product,155,9/23/2023,Low
DEF025461,PRD06206,SUP0351,WH003,Label Error,193,2/1/2023,Medium
DEF025462,PRD09379,SUP0756,WH025,Broken Item,183,6/15/2024,Low
DEF025463,PRD05764,SUP0376,WH013,Expired Product,440,6/8/2025,Critical
DEF025464,PRD00822,SUP0742,WH019,Label Error,99,12/11/2025,Medium
DEF025465,PRD04725,SUP0143,WH035,Label Error,448,10/15/2024,High
DEF025466,PRD08793,SUP0517,WH002,Packaging Damage,99,3/4/2024,Medium
DEF025467,PRD06241,SUP0438,WH005,Label Error,57,9/2/2024,Low
DEF025468,PRD02328,SUP0442,WH009,Transit Damage,307,9/26/2023,Medium
DEF025469,PRD01256,SUP0932,WH009,Broken Item,399,12/14/2025,Medium
DEF025470,PRD01075,SUP0558,WH010,Quality Failure,342,7/11/2025,Low
DEF025471,PRD00647,SUP0816,WH033,Transit Damage,327,6/12/2023,High
DEF025472,PRD01492,SUP0081,WH007,Packaging Damage,303,11/24/2023,Medium
DEF025473,PRD09317,SUP0977,WH013,Contamination,37,11/19/2024,Low
DEF025474,PRD04491,SUP0211,WH050,Quality Failure,347,2/22/2026,High
DEF025475,PRD02295,SUP0128,WH044,Contamination,232,2/4/2024,Medium
DEF025476,PRD07541,SUP0720,WH023,Packaging Damage,1,1/28/2025,High
DEF025477,PRD07298,SUP0882,WH041,Transit Damage,310,1/22/2023,Medium
DEF025478,PRD01194,SUP0044,WH026,Label Error,28,5/17/2023,Low
DEF025479,PRD06138,SUP0030,WH015,Broken Item,146,5/17/2024,High
DEF025480,PRD03545,SUP0748,WH011,Label Error,152,9/19/2025,Critical
DEF025481,PRD09994,SUP0442,WH016,Quality Failure,74,2/10/2025,Low
DEF025482,PRD07795,SUP0646,WH013,Transit Damage,307,10/10/2024,Medium
DEF025483,PRD01981,SUP0478,WH033,Label Error,40,10/6/2025,Medium
DEF025484,PRD04959,SUP0612,WH046,Quality Failure,76,5/19/2025,Low
DEF025485,PRD00679,SUP0315,WH031,Transit Damage,267,5/9/2024,Low
DEF025486,PRD01229,SUP0142,WH047,Label Error,314,4/28/2026,Medium
DEF025487,PRD09272,SUP0601,WH024,Broken Item,346,3/11/2023,High
DEF025488,PRD07644,SUP0560,WH047,Packaging Damage,73,2/2/2026,High
DEF025489,PRD05335,SUP0762,WH008,Packaging Damage,385,12/24/2025,Medium
DEF025490,PRD07383,SUP0340,WH001,Transit Damage,206,7/20/2023,Medium
DEF025491,PRD00858,SUP0165,WH001,Packaging Damage,307,1/20/2026,High
DEF025492,PRD09970,SUP0427,WH004,Broken Item,2,3/6/2025,High
DEF025493,PRD04303,SUP0239,WH021,Contamination,140,4/5/2025,Low
DEF025494,PRD02661,SUP0951,WH020,Quality Failure,200,11/10/2024,Medium
DEF025495,PRD03385,SUP0391,WH008,Label Error,341,10/13/2024,Low
DEF025496,PRD05563,SUP0475,WH015,Quality Failure,14,1/7/2023,Medium
DEF025497,PRD02393,SUP0484,WH018,Broken Item,270,10/16/2024,Low
DEF025498,PRD09508,SUP0805,WH032,Contamination,154,9/20/2025,Medium
DEF025499,PRD06827,SUP0878,WH033,Packaging Damage,469,2/2/2023,High
DEF025500,PRD05160,SUP0439,WH012,Broken Item,497,7/12/2023,Low
DEF025501,PRD02761,SUP0695,WH012,Quality Failure,360,4/17/2026,Low
DEF025502,PRD02655,SUP0382,WH036,Transit Damage,239,10/31/2025,Low
DEF025503,PRD02617,SUP0175,WH048,Transit Damage,2,6/30/2023,Low
DEF025504,PRD07947,SUP0983,WH038,Expired Product,77,9/8/2025,High
DEF025505,PRD02787,SUP0084,WH050,Quality Failure,2,3/29/2026,Low
DEF025506,PRD09749,SUP0706,WH009,Quality Failure,118,11/1/2025,Low
DEF025507,PRD00809,SUP0828,WH047,Broken Item,337,4/19/2024,Low
DEF025508,PRD03091,SUP0194,WH016,Broken Item,108,9/22/2025,Low
DEF025509,PRD03481,SUP0256,WH018,Contamination,231,3/25/2026,Medium
DEF025510,PRD03580,SUP0593,WH035,Transit Damage,428,3/26/2026,High
DEF025511,PRD06143,SUP0807,WH018,Contamination,496,7/28/2024,Medium
DEF025512,PRD03146,SUP0026,WH022,Packaging Damage,30,8/31/2024,Low
DEF025513,PRD05563,SUP0475,WH045,Expired Product,106,2/2/2023,Medium
DEF025514,PRD08785,SUP0218,WH008,Quality Failure,453,4/11/2023,High
DEF025515,PRD03853,SUP0022,WH009,Broken Item,432,3/20/2024,Low
DEF025516,PRD04807,SUP0464,WH012,Expired Product,46,5/19/2023,Low
DEF025517,PRD08421,SUP0883,WH025,Label Error,75,3/10/2024,Low
DEF025518,PRD08869,SUP0770,WH006,Label Error,377,8/14/2024,High
DEF025519,PRD03027,SUP0025,WH045,Contamination,292,12/3/2025,Medium
DEF025520,PRD01406,SUP0956,WH014,Packaging Damage,332,9/21/2024,Low
DEF025521,PRD07735,SUP0782,WH017,Transit Damage,54,11/4/2025,Medium
DEF025522,PRD01165,SUP0759,WH030,Broken Item,182,6/28/2025,Medium
DEF025523,PRD02365,SUP0957,WH027,Contamination,233,12/19/2024,High
DEF025524,PRD03892,SUP0499,WH028,Contamination,329,12/11/2025,High
DEF025525,PRD08710,SUP0293,WH005,Broken Item,23,6/28/2023,High
DEF025526,PRD04558,SUP0907,WH030,Expired Product,77,8/3/2025,Medium
DEF025527,PRD03716,SUP0729,WH022,Packaging Damage,372,3/2/2026,Medium
DEF025528,PRD05877,SUP0065,WH050,Contamination,287,1/9/2024,Low
DEF025529,PRD00943,SUP0530,WH021,Transit Damage,132,5/6/2023,Medium
DEF025530,PRD07156,SUP0772,WH026,Broken Item,55,5/22/2023,High
DEF025531,PRD09614,SUP0003,WH027,Transit Damage,243,11/12/2025,High
DEF025532,PRD01894,SUP0537,WH003,Expired Product,1,4/16/2023,Medium
DEF025533,PRD02142,SUP0259,WH004,Expired Product,100,2/8/2023,Medium
DEF025534,PRD04936,SUP0484,WH034,Transit Damage,15,6/5/2025,Medium
DEF025535,PRD05104,SUP0403,WH026,Label Error,455,6/20/2025,Low
DEF025536,PRD01050,SUP0030,WH004,Transit Damage,147,11/25/2025,Low
DEF025537,PRD00906,SUP0331,WH010,Broken Item,56,1/9/2024,Low
DEF025538,PRD01944,SUP0627,WH012,Packaging Damage,287,2/19/2024,Medium
DEF025539,PRD08368,SUP0871,WH035,Contamination,286,10/23/2025,Medium
DEF025540,PRD04822,SUP0840,WH026,Packaging Damage,488,11/18/2025,Low
DEF025541,PRD01454,SUP0832,WH015,Contamination,469,7/9/2023,Medium
DEF025542,PRD05825,SUP0459,WH012,Transit Damage,367,1/17/2025,Medium
DEF025543,PRD02302,SUP0775,WH035,Expired Product,439,3/8/2025,Medium
DEF025544,PRD04986,SUP0027,WH027,Packaging Damage,106,12/8/2024,Medium
DEF025545,PRD00117,SUP0354,WH050,Label Error,471,6/14/2024,Critical
DEF025546,PRD09378,SUP0127,WH018,Quality Failure,131,12/19/2024,Medium
DEF025547,PRD08065,SUP0734,WH010,Contamination,381,7/20/2024,Low
DEF025548,PRD09190,SUP0745,WH037,Transit Damage,63,3/19/2024,Medium
DEF025549,PRD05194,SUP0361,WH030,Label Error,453,1/5/2025,Low
DEF025550,PRD03479,SUP0384,WH017,Label Error,450,9/29/2023,High
DEF025551,PRD00622,SUP0812,WH029,Expired Product,342,10/8/2023,Low
DEF025552,PRD02551,SUP0231,WH004,Label Error,76,4/16/2025,Low
DEF025553,PRD02792,SUP0084,WH040,Expired Product,227,1/30/2023,Low
DEF025554,PRD08347,SUP0096,WH019,Packaging Damage,231,8/5/2024,Critical
DEF025555,PRD09275,SUP0258,WH010,Broken Item,253,5/28/2025,Low
DEF025556,PRD03340,SUP0329,WH036,Broken Item,150,4/5/2024,High
DEF025557,PRD05881,SUP0272,WH041,Packaging Damage,271,6/12/2024,Low
DEF025558,PRD08980,SUP0761,WH003,Broken Item,310,5/31/2023,High
DEF025559,PRD08510,SUP0989,WH037,Expired Product,311,7/30/2024,Medium
DEF025560,PRD03854,SUP0723,WH009,Contamination,393,10/17/2023,Low
DEF025561,PRD09488,SUP0848,WH017,Label Error,427,3/9/2026,Medium
