product_id,warehouse_id,category,brand,unit_price,unit_cost,lead_time_days,supplier_id,reorder_point,safety_stock,stock_on_hand,stock_reserved,available_stock,avg_daily_demand,forecasted_demand,reorder_quantity
PRD08795,WH011,Dairy,SuperFresh,559.98,382.57,30,SUP0626,185,46,8357,2320,6037,0.0,0.0,0
PRD08826,WH035,Cleaning Supplies,DailyChoice,223.61,177.79,11,SUP0745,83,54,5361,693,4668,0.0,0.0,0
PRD00092,WH025,Cleaning Supplies,MegaStore,277.34,184.92,19,SUP0217,111,83,6377,2426,3951,0.0,0.0,0
PRD09936,WH012,Bakery,FreshMart,77.38,52.29,2,SUP0079,157,65,5996,1527,4469,0.0,0.0,0
PRD06065,WH018,Snacks,DailyChoice,669.62,429.79,23,SUP0305,86,58,2756,533,2223,9.642857142857142,221.78571428571428,0
PRD05088,WH009,Household,PureHarvest,119.66,84.51,7,SUP0425,33,99,6310,1861,4449,5.928571428571429,41.5,0
PRD06061,WH012,Dairy,EcoLiving,77.94,65.19,27,SUP0230,169,56,9788,2949,6839,4.571428571428571,123.42857142857142,0
PRD07650,WH037,Dairy,MegaStore,398.8,341.01,19,SUP0411,27,48,9514,3079,6435,1.5714285714285714,29.857142857142858,0
PRD04720,WH046,Packaged Foods,MegaStore,289.18,196.42,7,SUP0782,52,11,4474,96,4378,0.0,0.0,0
PRD01888,WH019,Packaged Foods,GreenHarvest,58.12,46.05,18,SUP0067,285,49,5720,761,4959,0.0,0.0,0
PRD01135,WH045,Household,HomeEssentials,230.2,155.26,19,SUP0198,242,72,4819,187,4632,0.6428571428571429,12.214285714285715,0
PRD04607,WH045,Cleaning Supplies,DailyChoice,416.98,341.93,14,SUP0538,213,73,9290,1559,7731,2.0714285714285716,29.000000000000004,0
PRD07569,WH015,Household,FreshMart,94.57,76.06,21,SUP0905,63,60,3511,1142,2369,3.0714285714285716,64.5,0
PRD06691,WH011,Dairy,FamilyChoice,475.54,387.74,4,SUP0206,49,83,4275,1376,2899,0.0,0.0,0
PRD07615,WH010,Personal Care,GreenHarvest,331.46,239.06,2,SUP0417,53,72,7522,72,7450,0.0,0.0,0
PRD05774,WH028,Fruits & Vegetables,PremiumSelect,358.33,291.19,16,SUP0389,167,31,3299,309,2990,0.0,0.0,0
PRD03413,WH024,Cleaning Supplies,ValuePlus,720.57,489.96,21,SUP0155,184,87,9602,804,8798,11.642857142857142,244.5,0
PRD01911,WH005,Personal Care,FreshMart,66.07,51.13,20,SUP0086,292,61,9405,3307,6098,0.0,0.0,0
PRD07158,WH022,Personal Care,PureHarvest,535.54,368.81,25,SUP0245,173,56,5511,1448,4063,6.0,150.0,0
PRD09134,WH013,Frozen Foods,HomeEssentials,57.83,46.14,24,SUP0398,269,36,3992,286,3706,0.07142857142857142,1.7142857142857142,0
PRD01873,WH037,Snacks,FreshMart,131.42,83.96,19,SUP0914,75,68,5898,1463,4435,0.0,0.0,0
PRD06369,WH035,Fruits & Vegetables,HappyHome,87.96,61.92,11,SUP0248,254,97,6386,2022,4364,1.6428571428571428,18.07142857142857,0
PRD09544,WH026,Household,FreshMart,246.4,211.36,9,SUP0333,62,91,2547,615,1932,5.285714285714286,47.57142857142857,0
PRD08052,WH004,Household,EcoLiving,709.79,468.21,4,SUP0678,169,33,6708,861,5847,0.0,0.0,0
PRD01049,WH028,Packaged Foods,EcoLiving,285.99,239.03,19,SUP0904,197,33,783,274,509,9.642857142857142,183.2142857142857,0
PRD05795,WH017,Snacks,FreshMart,595.39,464.83,22,SUP0492,258,34,1877,461,1416,5.642857142857143,124.14285714285715,0
PRD03499,WH029,Cleaning Supplies,HomeEssentials,210.68,161.53,29,SUP0501,206,65,6794,1758,5036,6.214285714285714,180.21428571428572,0
PRD07352,WH030,Dairy,PureHarvest,163.74,105.61,20,SUP0284,133,64,6206,2288,3918,0.0,0.0,0
PRD06899,WH040,Personal Care,HomeEssentials,275.85,212.86,23,SUP0640,88,13,8686,292,8394,0.0,0.0,0
PRD06707,WH018,Snacks,PureLife,320.57,202.91,23,SUP0967,216,81,8652,640,8012,0.2857142857142857,6.571428571428571,0
PRD06121,WH016,Dairy,UrbanFresh,365.56,300.89,3,SUP0253,184,75,8075,1028,7047,3.357142857142857,10.071428571428571,0
PRD03658,WH040,Personal Care,GoldenHarvest,258.22,216.57,28,SUP0014,159,33,1962,214,1748,0.8571428571428571,24.0,0
PRD05710,WH010,Household,GreenHarvest,136.62,91.02,14,SUP0201,91,77,9799,2148,7651,0.0,0.0,0
PRD01387,WH004,Personal Care,PrimeFoods,164.27,136.27,2,SUP0902,206,72,628,212,416,0.0,0.0,0
PRD06320,WH006,Household,HealthySelect,308.31,207.11,28,SUP0535,198,80,1224,32,1192,0.0,0.0,0
PRD09972,WH005,Packaged Foods,HappyHome,650.73,465.39,17,SUP0042,91,33,968,83,885,0.21428571428571427,3.642857142857143,0
PRD05250,WH027,Personal Care,PureHarvest,208.93,161.26,17,SUP0249,182,10,4019,867,3152,0.0,0.0,0
PRD03050,WH003,Snacks,HealthySelect,720.24,464.86,21,SUP0793,89,22,9546,3134,6412,0.0,0.0,0
PRD02685,WH046,Personal Care,GoldenHarvest,540.27,460.69,4,SUP0998,252,60,1476,480,996,0.0,0.0,0
PRD02835,WH006,Packaged Foods,PureLife,87.07,55.3,4,SUP0592,148,82,5363,1614,3749,0.0,0.0,0
PRD01061,WH018,Beverages,GreenHarvest,320.57,235.42,30,SUP0496,76,42,1949,761,1188,0.0,0.0,0
PRD06808,WH012,Snacks,UrbanFresh,470.67,401.42,24,SUP0580,108,85,8353,723,7630,0.0,0.0,0
PRD08232,WH042,Personal Care,HomeEssentials,193.83,145.46,27,SUP0750,139,16,9967,3638,6329,0.0,0.0,0
PRD07704,WH043,Packaged Foods,HappyHome,386.61,244.49,12,SUP0145,149,28,4143,1193,2950,0.0,0.0,0
PRD04890,WH043,Fruits & Vegetables,HealthySelect,609.73,463.65,18,SUP0362,59,24,2490,623,1867,3.642857142857143,65.57142857142857,0
PRD01243,WH028,Frozen Foods,FamilyChoice,359.34,293.51,20,SUP0690,261,67,6008,102,5906,0.0,0.0,0
PRD07970,WH008,Bakery,PureHarvest,166.72,140.26,11,SUP0782,29,15,1238,3,1235,4.642857142857143,51.07142857142858,0
PRD09105,WH020,Personal Care,PureLife,138.15,93.9,4,SUP0384,175,53,6448,2156,4292,11.428571428571429,45.714285714285715,0
PRD07894,WH009,Household,DailyChoice,568.86,392.25,18,SUP0974,66,6,7385,2910,4475,0.0,0.0,0
PRD01316,WH014,Personal Care,GoldenHarvest,407.45,271.24,20,SUP0504,42,55,6363,13,6350,0.0,0.0,0
PRD02012,WH040,Fruits & Vegetables,UrbanFresh,457.16,304.67,25,SUP0565,225,69,6592,991,5601,2.5,62.5,0
PRD04957,WH038,Bakery,ValuePlus,557.36,376.57,24,SUP0170,134,20,4741,725,4016,0.0,0.0,0
PRD07442,WH040,Cleaning Supplies,PureHarvest,172.17,107.75,10,SUP0512,124,24,3224,674,2550,1.7142857142857142,17.142857142857142,0
PRD07618,WH031,Bakery,PureLife,109.59,74.24,12,SUP0321,129,78,2134,293,1841,0.0,0.0,0
PRD04225,WH013,Beverages,PremiumSelect,627.37,485.43,18,SUP0463,249,92,3895,361,3534,4.214285714285714,75.85714285714286,0
PRD00338,WH029,Bakery,EcoLiving,460.08,304.5,13,SUP0594,247,80,850,259,591,2.5714285714285716,33.42857142857143,0
PRD01708,WH021,Bakery,UrbanFresh,517.2,349.83,27,SUP0513,294,52,6083,1206,4877,0.0,0.0,0
PRD08793,WH002,Dairy,HomeEssentials,370.96,240.49,15,SUP0517,69,65,8989,2915,6074,9.357142857142858,140.35714285714286,0
PRD07336,WH008,Personal Care,HomeEssentials,604.07,379.07,9,SUP0090,208,15,4138,1132,3006,0.0,0.0,0
PRD01925,WH010,Household,HappyHome,518.55,356.6,29,SUP0913,194,90,835,237,598,3.0714285714285716,89.07142857142858,0
PRD05606,WH024,Bakery,NaturePlus,550.06,363.94,13,SUP0683,273,87,5626,1341,4285,0.0,0.0,0
PRD03467,WH015,Household,PureHarvest,351.52,281.78,21,SUP0718,31,12,8534,3133,5401,0.0,0.0,0
PRD09490,WH045,Dairy,GreenHarvest,203.47,165.16,2,SUP0057,93,34,7084,1114,5970,0.8571428571428571,1.7142857142857142,0
PRD04623,WH005,Personal Care,PrimeFoods,108.39,76.6,22,SUP0471,178,94,4166,353,3813,0.0,0.0,0
PRD08015,WH030,Packaged Foods,PureLife,379.98,290.43,29,SUP0043,40,36,3175,7,3168,0.0,0.0,0
PRD07965,WH026,Packaged Foods,HealthySelect,323.21,236.61,12,SUP0632,266,58,8654,645,8009,0.0,0.0,0
PRD02964,WH009,Household,GreenHarvest,263.21,175.95,20,SUP0054,289,89,9137,1434,7703,0.0,0.0,0
PRD06705,WH009,Dairy,FreshMart,431.86,303.33,29,SUP0853,32,51,1433,43,1390,0.0,0.0,0
PRD00760,WH023,Snacks,SmartChoice,669.46,419.01,16,SUP0568,63,6,8497,2363,6134,0.0,0.0,0
PRD07149,WH039,Cleaning Supplies,SmartChoice,490.37,350.37,18,SUP0229,158,51,3137,988,2149,3.7857142857142856,68.14285714285714,0
PRD03334,WH031,Frozen Foods,PureLife,98.86,85.9,12,SUP0359,172,56,7245,2854,4391,7.071428571428571,84.85714285714286,0
PRD02021,WH009,Dairy,EcoLiving,47.25,41.09,28,SUP0166,130,11,3779,982,2797,0.0,0.0,0
PRD03432,WH047,Packaged Foods,ValuePlus,588.15,491.59,17,SUP0297,75,42,8237,3239,4998,0.0,0.0,0
PRD03621,WH046,Dairy,FamilyChoice,501.09,426.4,13,SUP0444,133,88,3805,1156,2649,3.142857142857143,40.857142857142854,0
PRD01410,WH023,Snacks,DailyChoice,244.62,153.01,12,SUP0186,172,76,9658,3028,6630,0.0,0.0,0
PRD02204,WH047,Packaged Foods,HomeEssentials,542.08,435.24,19,SUP0609,241,66,2903,343,2560,0.0,0.0,0
PRD07717,WH030,Dairy,FreshMart,212.86,156.02,10,SUP0125,272,21,4921,1727,3194,0.0,0.0,0
PRD03150,WH047,Personal Care,HappyHome,440.18,314.82,6,SUP0643,102,46,6230,861,5369,9.071428571428571,54.42857142857143,0
PRD02907,WH016,Personal Care,MegaStore,580.32,468.29,22,SUP0595,216,40,9652,3110,6542,0.0,0.0,0
PRD05997,WH012,Beverages,EcoLiving,605.89,459.22,27,SUP0923,69,50,7177,2414,4763,0.0,0.0,0
PRD01990,WH009,Frozen Foods,UrbanFresh,559.53,424.26,27,SUP0371,210,18,4181,728,3453,0.0,0.0,0
PRD04426,WH010,Household,SmartChoice,465.0,354.95,3,SUP0587,48,37,8447,140,8307,3.857142857142857,11.571428571428571,0
PRD07667,WH017,Dairy,GoldenHarvest,87.15,58.77,28,SUP0701,163,31,6965,793,6172,5.642857142857143,158.0,0
PRD09684,WH002,Personal Care,NaturePlus,363.12,256.56,19,SUP0333,73,61,9866,3717,6149,6.357142857142857,120.78571428571428,0
PRD04783,WH046,Beverages,PureLife,83.76,54.21,18,SUP0449,58,35,8324,589,7735,0.0,0.0,0
PRD02313,WH040,Bakery,HomeEssentials,697.6,497.74,27,SUP0512,24,66,3893,95,3798,5.642857142857143,152.35714285714286,0
PRD07097,WH028,Personal Care,PureHarvest,608.02,440.95,26,SUP0076,34,94,3774,1345,2429,0.0,0.0,0
PRD05098,WH018,Cleaning Supplies,FreshMart,649.41,491.09,28,SUP0658,265,55,7998,2851,5147,0.0,0.0,0
PRD06496,WH027,Cleaning Supplies,EcoLiving,223.71,169.71,18,SUP0168,248,94,7288,2351,4937,0.0,0.0,0
PRD09011,WH039,Household,PureLife,267.49,181.52,20,SUP0049,229,17,5837,399,5438,0.0,0.0,0
PRD03948,WH047,Personal Care,QuickBite,619.45,480.41,10,SUP0678,158,53,8968,1303,7665,0.0,0.0,0
PRD03373,WH001,Packaged Foods,PremiumSelect,578.74,438.78,8,SUP0754,285,24,6736,189,6547,5.785714285714286,46.285714285714285,0
PRD09346,WH036,Bakery,PureHarvest,599.82,471.65,23,SUP0441,85,36,4882,517,4365,0.0,0.0,0
PRD07385,WH008,Cleaning Supplies,NaturePlus,615.87,385.4,27,SUP0619,234,71,6866,1411,5455,1.2142857142857142,32.785714285714285,0
PRD00213,WH006,Fruits & Vegetables,PremiumSelect,347.48,259.14,3,SUP0274,209,86,8458,1575,6883,0.0,0.0,0
PRD08496,WH043,Fruits & Vegetables,PrimeFoods,622.46,431.89,17,SUP0610,291,39,9216,318,8898,8.071428571428571,137.21428571428572,0
PRD02016,WH005,Packaged Foods,FreshMart,282.42,177.45,2,SUP0525,155,7,6363,17,6346,6.428571428571429,12.857142857142858,0
PRD02787,WH014,Snacks,SuperFresh,453.89,387.74,24,SUP0084,230,91,5392,1672,3720,6.214285714285714,149.14285714285714,0
PRD08440,WH035,Fruits & Vegetables,EcoLiving,507.74,408.6,8,SUP0781,270,16,1824,383,1441,0.0,0.0,0
PRD09455,WH030,Household,HappyHome,239.6,204.23,8,SUP0238,35,39,3854,918,2936,0.5,4.0,0
PRD07726,WH039,Beverages,HappyHome,550.37,438.03,26,SUP0381,247,57,2759,1012,1747,5.071428571428571,131.85714285714286,0
PRD05923,WH019,Bakery,NaturePlus,57.95,49.65,30,SUP0779,203,42,3709,84,3625,6.214285714285714,186.42857142857144,0
PRD05518,WH046,Beverages,PrimeFoods,472.24,300.14,30,SUP0246,239,47,9690,2622,7068,0.0,0.0,0
PRD06935,WH024,Snacks,GoldenHarvest,442.89,282.32,13,SUP0121,190,19,867,91,776,0.0,0.0,0
PRD03789,WH023,Beverages,PremiumSelect,155.2,130.4,17,SUP0447,116,8,4569,500,4069,0.0,0.0,0
PRD08375,WH050,Snacks,PrimeFoods,492.28,346.27,15,SUP0763,158,58,1328,14,1314,2.9285714285714284,43.92857142857142,0
PRD03020,WH008,Household,SuperFresh,70.42,49.6,7,SUP0570,263,62,4470,225,4245,4.785714285714286,33.5,0
PRD01707,WH026,Personal Care,NaturePlus,256.86,192.87,9,SUP0519,191,51,3784,362,3422,0.0,0.0,0
PRD07144,WH047,Household,PureLife,501.37,339.16,25,SUP0414,24,66,732,125,607,7.571428571428571,189.28571428571428,0
PRD03921,WH038,Frozen Foods,EcoLiving,473.32,316.54,24,SUP0046,155,43,8121,334,7787,0.0,0.0,0
PRD03306,WH033,Packaged Foods,HomeEssentials,323.56,240.69,10,SUP0601,140,7,3806,470,3336,0.0,0.0,0
PRD03199,WH049,Beverages,NaturePlus,442.21,354.28,27,SUP0285,120,36,1810,25,1785,0.0,0.0,0
PRD02488,WH014,Household,MegaStore,372.83,254.81,17,SUP0834,131,41,5130,764,4366,8.214285714285714,139.64285714285714,0
PRD08393,WH048,Packaged Foods,GoldenHarvest,311.22,245.04,26,SUP0133,71,26,6714,2601,4113,0.0,0.0,0
PRD02720,WH026,Dairy,EcoLiving,664.8,471.36,2,SUP0082,240,50,4625,1156,3469,0.0,0.0,0
PRD00697,WH046,Packaged Foods,QuickBite,477.28,388.46,25,SUP0421,65,82,7739,822,6917,0.0,0.0,0
PRD08417,WH026,Packaged Foods,SuperFresh,660.38,458.37,3,SUP0049,121,42,5596,525,5071,0.0,0.0,0
PRD08525,WH001,Packaged Foods,EcoLiving,77.07,60.1,7,SUP0573,263,54,300,54,246,0.0,0.0,71
PRD00951,WH025,Bakery,EcoLiving,316.45,211.72,7,SUP0847,80,38,6603,391,6212,8.571428571428571,60.0,0
PRD07927,WH007,Household,GreenHarvest,75.54,63.99,29,SUP0803,94,88,2329,206,2123,0.0,0.0,0
PRD08930,WH042,Bakery,NaturePlus,667.11,419.26,17,SUP0189,280,78,4256,471,3785,0.0,0.0,0
PRD01580,WH010,Dairy,EcoLiving,436.79,331.46,28,SUP0190,233,12,6254,735,5519,3.857142857142857,108.0,0
PRD09978,WH016,Fruits & Vegetables,HealthySelect,621.33,434.92,2,SUP0826,128,12,4194,1027,3167,4.285714285714286,8.571428571428571,0
PRD01937,WH027,Household,ValuePlus,437.1,286.08,10,SUP0643,92,97,2820,895,1925,5.285714285714286,52.857142857142854,0
PRD05620,WH036,Cleaning Supplies,PremiumSelect,464.27,332.62,11,SUP0249,259,43,8310,750,7560,6.857142857142857,75.42857142857143,0
PRD06223,WH014,Personal Care,MegaStore,627.82,411.94,27,SUP0648,240,6,4748,1386,3362,0.0,0.0,0
PRD02591,WH050,Bakery,GoldenHarvest,557.5,387.2,4,SUP0459,290,95,393,30,363,0.9285714285714286,3.7142857142857144,22
PRD02324,WH050,Personal Care,PureLife,520.02,389.85,13,SUP0743,25,90,1317,344,973,3.357142857142857,43.642857142857146,0
PRD07745,WH017,Fruits & Vegetables,HappyHome,649.98,443.14,4,SUP0864,110,66,5725,215,5510,0.0,0.0,0
PRD09307,WH039,Dairy,GoldenHarvest,446.18,355.56,6,SUP0744,200,73,4807,368,4439,0.0,0.0,0
PRD01919,WH016,Household,HealthySelect,445.32,343.4,14,SUP0155,36,25,3521,1246,2275,2.2857142857142856,32.0,0
PRD06570,WH030,Fruits & Vegetables,PremiumSelect,257.85,206.08,13,SUP0509,55,58,3477,948,2529,0.0,0.0,0
PRD08274,WH030,Bakery,EcoLiving,640.95,435.88,25,SUP0125,38,55,4288,1402,2886,0.0,0.0,0
PRD08210,WH034,Bakery,PremiumSelect,571.88,366.07,14,SUP0992,230,73,9625,3378,6247,0.0,0.0,0
PRD01794,WH023,Beverages,SuperFresh,433.51,292.58,29,SUP0514,196,75,2482,788,1694,0.0,0.0,0
PRD03646,WH023,Frozen Foods,SuperFresh,427.26,301.13,18,SUP0396,80,20,2784,382,2402,0.0,0.0,0
PRD08504,WH030,Household,FreshMart,96.95,61.1,14,SUP0364,253,99,6080,1363,4717,7.428571428571429,104.0,0
PRD04895,WH010,Dairy,PureHarvest,182.87,142.27,9,SUP0465,47,26,9924,220,9704,1.9285714285714286,17.357142857142858,0
PRD07031,WH023,Frozen Foods,QuickBite,127.43,95.71,22,SUP0081,229,17,8906,3333,5573,5.214285714285714,114.71428571428572,0
PRD05543,WH002,Packaged Foods,SmartChoice,593.97,466.99,24,SUP0992,125,29,551,158,393,0.0,0.0,0
PRD03648,WH022,Cleaning Supplies,SuperFresh,545.38,391.72,29,SUP0051,254,65,6041,2311,3730,0.0,0.0,0
PRD07466,WH016,Packaged Foods,HappyHome,56.4,45.07,6,SUP0890,71,10,4607,582,4025,0.0,0.0,0
PRD03993,WH050,Dairy,HomeEssentials,608.94,498.1,5,SUP0523,61,43,957,239,718,5.214285714285714,26.071428571428573,0
PRD08897,WH022,Household,GoldenHarvest,550.11,350.69,3,SUP0429,153,12,9942,767,9175,0.0,0.0,0
PRD07696,WH015,Bakery,GoldenHarvest,537.7,439.22,13,SUP0978,22,97,6782,2128,4654,0.0,0.0,0
PRD04372,WH027,Cleaning Supplies,PureLife,82.25,55.58,3,SUP0027,222,89,588,50,538,0.0,0.0,0
PRD03421,WH004,Beverages,HomeEssentials,359.76,283.97,29,SUP0544,251,52,4228,796,3432,0.8571428571428571,24.857142857142854,0
PRD06619,WH036,Household,FreshMart,554.3,451.13,10,SUP0577,96,78,2931,889,2042,0.0,0.0,0
PRD07492,WH002,Bakery,GoldenHarvest,656.4,453.35,30,SUP0993,125,98,9413,27,9386,0.0,0.0,0
PRD04400,WH050,Bakery,HomeEssentials,182.37,138.77,17,SUP0846,112,68,8822,2971,5851,0.0,0.0,0
PRD08710,WH005,Personal Care,ValuePlus,58.06,39.9,15,SUP0293,39,25,9433,401,9032,0.0,0.0,0
PRD08923,WH009,Household,MegaStore,229.54,175.93,2,SUP0387,115,40,1649,342,1307,0.0,0.0,0
PRD01552,WH042,Snacks,EcoLiving,569.42,358.17,21,SUP0202,157,23,6285,1993,4292,3.0714285714285716,64.5,0
PRD09720,WH008,Beverages,GreenHarvest,548.82,422.22,4,SUP0156,160,34,5321,383,4938,0.0,0.0,0
PRD09650,WH047,Snacks,SuperFresh,645.69,452.74,24,SUP0740,117,12,5698,19,5679,4.5,108.0,0
PRD00130,WH046,Snacks,PureHarvest,110.82,84.95,8,SUP0205,72,17,695,180,515,3.7142857142857144,29.714285714285715,0
PRD06762,WH016,Packaged Foods,MegaStore,550.01,344.45,18,SUP0960,27,57,355,41,314,0.5714285714285714,10.285714285714285,0
PRD09911,WH001,Household,SmartChoice,562.67,388.24,3,SUP0092,54,61,4949,991,3958,0.0,0.0,0
PRD06986,WH016,Frozen Foods,HappyHome,151.01,109.04,5,SUP0915,281,65,1991,510,1481,0.0,0.0,0
PRD03234,WH033,Cleaning Supplies,QuickBite,251.9,187.02,24,SUP0001,142,77,3530,795,2735,0.0,0.0,0
PRD08594,WH012,Personal Care,DailyChoice,31.41,22.53,11,SUP0904,191,97,5982,1841,4141,0.0,0.0,0
PRD09944,WH044,Dairy,ValuePlus,174.55,114.15,8,SUP0951,103,59,1517,490,1027,3.642857142857143,29.142857142857142,0
PRD06554,WH026,Frozen Foods,GreenHarvest,56.42,40.61,3,SUP0195,127,64,6070,431,5639,5.642857142857143,16.92857142857143,0
PRD03739,WH015,Beverages,FamilyChoice,368.9,235.47,13,SUP0163,286,75,1978,104,1874,2.2142857142857144,28.78571428571429,0
PRD01494,WH038,Packaged Foods,SmartChoice,617.73,483.1,21,SUP0069,36,94,3144,963,2181,6.642857142857143,139.5,0
PRD04715,WH001,Personal Care,EcoLiving,43.71,27.86,30,SUP0363,79,59,3998,1300,2698,0.0,0.0,0
PRD02062,WH014,Cleaning Supplies,QuickBite,299.7,233.6,11,SUP0975,239,59,6286,2118,4168,0.0,0.0,0
PRD06983,WH013,Cleaning Supplies,HappyHome,589.94,447.33,30,SUP0448,274,64,5480,905,4575,0.0,0.0,0
PRD01358,WH022,Snacks,EcoLiving,107.18,70.57,27,SUP0140,170,99,9018,270,8748,6.5,175.5,0
PRD06544,WH035,Dairy,PureLife,373.52,322.03,2,SUP0881,150,14,2083,140,1943,0.0,0.0,0
PRD09453,WH008,Frozen Foods,HappyHome,264.38,219.05,5,SUP0980,135,61,7292,1611,5681,1.2142857142857142,6.071428571428571,0
PRD03747,WH040,Fruits & Vegetables,DailyChoice,142.11,96.67,21,SUP0242,97,6,6026,2132,3894,3.642857142857143,76.5,0
PRD06938,WH024,Cleaning Supplies,EcoLiving,176.71,129.84,18,SUP0755,128,26,9817,2720,7097,3.2142857142857144,57.85714285714286,0
PRD01438,WH005,Frozen Foods,GoldenHarvest,252.52,209.89,26,SUP0062,130,78,8591,3074,5517,0.0,0.0,0
PRD00911,WH034,Dairy,HealthySelect,299.23,199.81,2,SUP0880,73,41,8890,2033,6857,0.0,0.0,0
PRD04972,WH016,Dairy,HealthySelect,378.93,295.43,18,SUP0884,263,37,1457,57,1400,0.0,0.0,0
PRD01175,WH033,Packaged Foods,HomeEssentials,139.52,103.94,17,SUP0686,281,36,7585,1321,6264,2.0714285714285716,35.214285714285715,0
PRD07105,WH011,Fruits & Vegetables,SmartChoice,386.36,313.45,16,SUP0570,120,39,2016,288,1728,6.928571428571429,110.85714285714286,0
PRD03637,WH035,Cleaning Supplies,PureHarvest,156.93,116.17,29,SUP0046,176,50,8261,916,7345,0.0,0.0,0
PRD08581,WH009,Personal Care,PrimeFoods,334.99,268.56,27,SUP0201,210,20,6564,1405,5159,2.2142857142857144,59.78571428571429,0
PRD08329,WH025,Dairy,PremiumSelect,408.88,309.29,9,SUP0365,87,17,1768,366,1402,0.0,0.0,0
PRD02232,WH020,Dairy,QuickBite,255.8,218.36,16,SUP0421,70,74,8207,1981,6226,1.1428571428571428,18.285714285714285,0
PRD04418,WH018,Cleaning Supplies,HomeEssentials,719.01,459.97,10,SUP0800,147,54,9125,3084,6041,0.0,0.0,0
PRD00491,WH038,Snacks,FreshMart,216.62,177.66,2,SUP0438,106,94,1935,402,1533,0.0,0.0,0
PRD00370,WH017,Frozen Foods,QuickBite,575.65,452.56,15,SUP0133,52,78,1584,544,1040,0.0,0.0,0
PRD00819,WH025,Personal Care,NaturePlus,319.68,203.13,15,SUP0238,181,28,3674,578,3096,0.0,0.0,0
PRD09173,WH033,Beverages,PureHarvest,117.32,93.17,30,SUP0081,32,66,6794,931,5863,0.0,0.0,0
PRD00084,WH030,Packaged Foods,SmartChoice,348.9,253.54,20,SUP0232,83,49,1364,163,1201,1.7142857142857142,34.285714285714285,0
PRD00227,WH029,Snacks,HealthySelect,127.55,81.01,21,SUP0271,286,42,2878,24,2854,0.0,0.0,0
PRD05041,WH001,Beverages,MegaStore,757.28,499.98,7,SUP0210,292,46,6765,1538,5227,1.9285714285714286,13.5,0
PRD01963,WH044,Frozen Foods,QuickBite,624.69,446.68,24,SUP0747,50,78,3221,744,2477,4.0,96.0,0
PRD06715,WH038,Fruits & Vegetables,MegaStore,441.69,292.22,17,SUP0511,136,26,7001,2157,4844,0.0,0.0,0
PRD09977,WH004,Frozen Foods,ValuePlus,633.13,422.9,13,SUP0394,268,26,8708,3368,5340,0.6428571428571429,8.357142857142858,0
PRD02369,WH025,Frozen Foods,HappyHome,199.94,130.12,5,SUP0141,234,7,8036,3020,5016,0.0,0.0,0
PRD06973,WH027,Personal Care,ValuePlus,358.89,293.14,30,SUP0842,86,97,2904,227,2677,0.0,0.0,0
PRD09363,WH008,Bakery,NaturePlus,683.63,483.11,2,SUP0143,216,92,9131,1434,7697,0.0,0.0,0
PRD07972,WH027,Personal Care,SmartChoice,474.45,321.34,14,SUP0705,140,17,356,4,352,0.0,0.0,0
PRD08308,WH019,Snacks,MegaStore,458.54,295.44,8,SUP0107,73,12,5187,1842,3345,2.5714285714285716,20.571428571428573,0
PRD01693,WH008,Packaged Foods,MegaStore,493.68,328.45,23,SUP0385,162,23,3783,466,3317,0.0,0.0,0
PRD01603,WH047,Cleaning Supplies,PrimeFoods,640.55,478.4,21,SUP0310,229,87,7747,1350,6397,2.7142857142857144,57.0,0
PRD05807,WH015,Cleaning Supplies,NaturePlus,765.07,497.2,2,SUP0078,242,16,8165,2526,5639,0.0,0.0,0
PRD01167,WH017,Dairy,GoldenHarvest,261.11,216.06,17,SUP0590,90,27,4988,748,4240,0.0,0.0,0
PRD03452,WH035,Personal Care,HealthySelect,148.54,100.64,28,SUP0060,237,56,5825,310,5515,0.0,0.0,0
PRD00926,WH007,Cleaning Supplies,QuickBite,644.81,480.59,6,SUP0818,88,72,9635,2438,7197,2.357142857142857,14.142857142857142,0
PRD08241,WH023,Packaged Foods,MegaStore,711.28,487.4,25,SUP0683,247,73,2850,910,1940,0.0,0.0,0
PRD00516,WH026,Snacks,UrbanFresh,742.94,480.82,28,SUP0114,231,76,6299,2159,4140,0.9285714285714286,26.0,0
PRD07408,WH041,Cleaning Supplies,HealthySelect,551.89,420.58,19,SUP0711,156,68,3109,758,2351,0.0,0.0,0
PRD02787,WH029,Snacks,SuperFresh,453.89,387.74,24,SUP0084,230,91,1922,168,1754,6.214285714285714,149.14285714285714,0
PRD03623,WH034,Cleaning Supplies,MegaStore,626.01,400.11,8,SUP0808,270,80,3022,26,2996,0.0,0.0,0
PRD02526,WH016,Bakery,EcoLiving,594.8,417.51,27,SUP0142,111,79,2612,233,2379,5.785714285714286,156.21428571428572,0
PRD09518,WH050,Snacks,MegaStore,236.82,203.31,30,SUP0385,91,14,4255,1516,2739,0.0,0.0,0
PRD09366,WH025,Fruits & Vegetables,DailyChoice,455.82,343.08,14,SUP0483,55,79,5059,613,4446,0.0,0.0,0
PRD05463,WH026,Snacks,DailyChoice,310.85,204.7,23,SUP0251,74,23,8256,2954,5302,6.857142857142857,157.7142857142857,0
PRD00782,WH033,Snacks,HomeEssentials,366.11,300.15,15,SUP0568,226,22,7705,1369,6336,2.642857142857143,39.64285714285714,0
